Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-03;PM;??;100892;1;1;94;82;100;6;282
2025-08-03;PM;??;101027;1;2;83;96;100;3;282
2025-08-03;PM;??;101141;0;4;87;100;88;7;282
2025-08-03;PM;??;101300;1;1;100;73;100;9;282
2025-08-03;PM;??;101476;0;4;91;97;88;6;282
2025-08-03;PM;??;101800;0;1;78;100;97;7;282
2025-08-03;PM;??;100777;1;4;78;100;100;3;281
2025-08-03;PM;??;100853;1;1;86;92;99;4;281
2025-08-03;PM;??;100993;0;4;84;91;100;6;281
2025-08-03;PM;??;101310;1;3;90;100;82;9;281
2025-08-03;PM;??;101335;0;1;100;91;83;7;281
2025-08-03;PM;??;101386;1;1;87;84;100;10;281
2025-08-03;PM;??;101653;1;2;77;100;100;4;281
2025-08-03;PM;??;100887;0;1;91;80;100;9;280
2025-08-03;PM;??;100901;1;2;93;87;95;5;280
2025-08-03;PM;??;100953;1;4;84;100;94;2;280
2025-08-03;PM;??;100971;1;1;84;100;93;3;280
2025-08-03;PM;??;100977;1;1;99;79;100;2;280
2025-08-03;PM;??;101431;1;2;82;92;100;6;280
2025-08-03;PM;??;101487;0;1;100;77;96;7;280
2025-08-03;PM;??;101939;1;1;73;100;100;7;280
2025-08-03;PM;??;101344;1;3;96;99;83;1;279
2025-08-03;PM;??;101390;0;1;81;92;100;6;279
2025-08-03;PM;??;100850;1;1;92;92;85;9;278
2025-08-03;PM;??;101074;1;1;77;100;100;1;278
2025-08-03;PM;??;101100;0;4;92;87;91;8;278
2025-08-03;PM;??;101379;1;3;100;86;83;9;278
2025-08-03;PM;??;101683;0;2;100;90;87;1;278
2025-08-03;PM;??;101707;1;1;92;100;79;7;278
2025-08-03;PM;??;100797;0;4;99;77;91;10;277
2025-08-03;PM;??;100959;1;1;74;100;98;5;277
2025-08-03;PM;??;101053;1;1;100;72;100;5;277
2025-08-03;PM;??;101293;0;1;100;70;100;7;277
2025-08-03;PM;??;101308;1;1;90;86;99;2;277
2025-08-03;PM;??;101312;1;3;100;96;77;4;277
2025-08-03;PM;??;101433;1;2;76;100;100;1;277
2025-08-03;PM;??;101787;0;3;98;100;75;4;277
2025-08-03;PM;??;101821;0;1;100;85;86;6;277
2025-08-03;PM;??;100752;1;4;90;81;95;10;276
2025-08-03;PM;??;100767;1;4;69;98;100;9;276
2025-08-03;PM;??;100900;1;1;89;100;79;8;276
2025-08-03;PM;??;101132;1;1;98;68;100;10;276
2025-08-03;PM;??;101280;1;1;99;77;100;0;276
2025-08-03;PM;??;101325;1;2;100;74;100;2;276
2025-08-03;PM;??;101494;0;1;100;92;82;2;276
2025-08-03;PM;??;101825;0;1;100;67;100;9;276
2025-08-03;PM;??;101890;0;3;100;91;80;5;276
2025-08-03;PM;??;100759;1;1;73;100;97;5;275
2025-08-03;PM;??;100859;1;1;100;71;100;4;275
2025-08-03;PM;??;100861;0;1;80;94;100;1;275
2025-08-03;PM;??;100922;1;2;88;88;95;4;275
2025-08-03;PM;??;100955;1;1;100;80;91;4;275
2025-08-03;PM;??;101007;0;1;100;67;100;8;275
2025-08-03;PM;??;101093;1;2;99;100;76;0;275
2025-08-03;PM;??;101396;1;4;100;68;98;9;275
2025-08-03;PM;??;101468;1;2;84;81;100;10;275
2025-08-03;PM;??;101664;0;1;76;97;100;2;275
2025-08-03;PM;??;101940;0;2;80;97;96;2;275
2025-08-03;PM;??;100940;1;1;100;100;70;4;274
2025-08-03;PM;??;101345;1;1;65;100;100;9;274
2025-08-03;PM;??;100772;0;1;100;86;80;7;273
2025-08-03;PM;??;101692;1;4;92;92;82;7;273
2025-08-03;PM;??;101799;1;4;73;98;96;6;273
2025-08-03;PM;??;101836;0;1;100;100;67;6;273
2025-08-03;PM;??;100972;0;1;100;69;100;3;272
2025-08-03;PM;??;101102;1;1;82;80;100;10;272
2025-08-03;PM;??;101349;1;2;78;92;93;9;272
2025-08-03;PM;??;101402;0;2;100;85;86;1;272
2025-08-03;PM;??;101485;1;3;95;71;100;6;272
2025-08-03;PM;??;101732;1;4;62;100;100;10;272
2025-08-03;PM;??;101775;0;2;94;100;78;0;272
2025-08-03;PM;??;101945;0;2;100;70;100;2;272
2025-08-03;PM;??;100851;0;4;82;97;87;5;271
2025-08-03;PM;??;100976;1;4;97;100;68;6;271
2025-08-03;PM;??;101902;1;4;80;90;92;9;271
2025-08-03;PM;??;101911;1;1;76;100;94;1;271
2025-08-03;PM;??;100812;0;2;89;88;88;5;270
2025-08-03;PM;??;100843;1;2;98;69;100;3;270
2025-08-03;PM;??;100865;0;4;90;83;92;5;270
2025-08-03;PM;??;100990;0;4;100;90;70;10;270
2025-08-03;PM;??;101267;1;1;100;100;65;5;270
2025-08-03;PM;??;101410;0;1;96;98;73;3;270
2025-08-03;PM;??;101471;1;1;85;96;82;7;270
2025-08-03;PM;??;101675;0;1;100;64;100;6;270
2025-08-03;PM;??;101963;0;1;94;90;78;8;270
2025-08-03;PM;??;100804;1;1;88;80;96;5;269
2025-08-03;PM;??;101128;1;4;71;100;95;3;269
2025-08-03;PM;??;101151;1;1;93;69;100;7;269
2025-08-03;PM;??;101447;0;1;100;66;100;3;269
2025-08-03;PM;??;101702;1;1;89;78;98;4;269
2025-08-03;PM;??;101806;1;1;74;86;100;9;269
2025-08-03;PM;??;101859;0;3;73;93;93;10;269
2025-08-03;PM;??;100870;1;4;89;99;80;0;268
2025-08-03;PM;??;100933;1;3;93;86;83;6;268
2025-08-03;PM;??;101660;0;2;96;68;96;8;268
2025-08-03;PM;??;101668;0;1;100;92;70;6;268
2025-08-03;PM;??;101848;1;3;88;85;91;4;268
2025-08-03;PM;??;101857;1;4;96;100;63;9;268
2025-08-03;PM;??;100961;0;3;72;94;96;5;267
2025-08-03;PM;??;101072;1;1;63;100;100;4;267
2025-08-03;PM;??;101446;0;4;71;87;100;9;267
2025-08-03;PM;??;101635;1;1;65;100;100;2;267
2025-08-03;PM;??;101641;0;1;70;100;95;2;267
2025-08-03;PM;??;101804;1;4;75;85;100;7;267
2025-08-03;PM;??;100867;1;4;78;98;88;2;266
2025-08-03;PM;??;100893;1;3;94;86;76;10;266
2025-08-03;PM;??;100925;1;1;87;71;100;8;266
2025-08-03;PM;??;101020;0;3;70;97;89;10;266
2025-08-03;PM;??;101658;1;1;100;84;72;10;266
2025-08-03;PM;??;101718;0;1;88;100;69;9;266
2025-08-03;PM;??;100921;1;1;74;94;89;8;265
2025-08-03;PM;??;100968;1;4;93;77;94;1;265
2025-08-03;PM;??;100988;1;4;92;87;86;0;265
2025-08-03;PM;??;101056;1;1;86;83;89;7;265
2025-08-03;PM;??;101394;1;1;58;97;100;10;265
2025-08-03;PM;??;101425;1;2;95;60;100;10;265
2025-08-03;PM;??;101684;1;4;88;100;69;8;265
2025-08-03;PM;??;101820;0;2;93;93;71;8;265
2025-08-03;PM;??;101851;1;4;82;84;93;6;265
2025-08-03;PM;??;101900;1;1;88;100;73;4;265
2025-08-03;PM;??;101943;1;3;86;87;87;5;265
2025-08-03;PM;??;100749;1;2;81;86;97;0;264
2025-08-03;PM;??;100787;1;4;59;100;100;5;264
2025-08-03;PM;??;100827;1;1;100;61;93;10;264
2025-08-03;PM;??;101289;1;1;100;100;61;3;264
2025-08-03;PM;??;101437;0;4;88;92;79;5;264
2025-08-03;PM;??;101462;0;1;68;100;89;7;264
2025-08-03;PM;??;101490;1;3;94;77;92;1;264
2025-08-03;PM;??;101869;1;1;89;95;79;1;264
2025-08-03;PM;??;100852;0;4;94;63;100;6;263
2025-08-03;PM;??;100931;0;1;100;96;61;6;263
2025-08-03;PM;??;101306;0;3;91;70;100;2;263
2025-08-03;PM;??;101359;1;1;100;79;76;8;263
2025-08-03;PM;??;101495;1;1;79;85;95;4;263
2025-08-03;PM;??;101688;0;4;91;81;81;10;263
2025-08-03;PM;??;101728;1;4;85;94;74;10;263
2025-08-03;PM;??;101878;0;1;90;66;97;10;263
2025-08-03;PM;??;101968;0;1;100;98;57;8;263
2025-08-03;PM;??;101970;1;3;94;100;69;0;263
2025-08-03;PM;??;100863;1;1;89;96;70;7;262
2025-08-03;PM;??;100997;0;2;78;100;78;6;262
2025-08-03;PM;??;101045;1;1;70;100;89;3;262
2025-08-03;PM;??;101078;1;1;98;75;87;2;262
2025-08-03;PM;??;101152;0;1;75;77;100;10;262
2025-08-03;PM;??;101296;1;4;83;98;72;9;262
2025-08-03;PM;??;101676;0;3;100;64;88;10;262
2025-08-03;PM;??;101835;0;2;83;82;93;4;262
2025-08-03;PM;??;101930;1;1;93;64;100;5;262
2025-08-03;PM;??;100792;0;1;97;92;66;6;261
2025-08-03;PM;??;100842;1;4;95;96;64;6;261
2025-08-03;PM;??;100882;0;4;100;69;90;2;261
2025-08-03;PM;??;100909;0;1;72;100;80;9;261
2025-08-03;PM;??;101096;1;3;100;98;55;8;261
2025-08-03;PM;??;101318;0;1;65;100;91;5;261
2025-08-03;PM;??;101815;1;2;74;84;100;3;261
2025-08-03;PM;??;100748;1;4;100;95;63;2;260
2025-08-03;PM;??;100981;1;4;93;86;79;2;260
2025-08-03;PM;??;101373;1;4;93;78;81;8;260
2025-08-03;PM;??;101457;1;3;96;86;68;10;260
2025-08-03;PM;??;101701;1;1;60;100;100;0;260
2025-08-03;PM;??;101749;1;2;88;69;100;3;260
2025-08-03;PM;??;101784;0;1;55;99;98;8;260
2025-08-03;PM;??;101955;1;1;76;76;100;8;260
2025-08-03;PM;??;100918;1;4;86;78;89;6;259
2025-08-03;PM;??;101287;1;1;92;73;85;9;259
2025-08-03;PM;??;101294;0;4;90;80;89;0;259
2025-08-03;PM;??;101392;1;1;97;68;87;7;259
2025-08-03;PM;??;101636;1;4;98;100;60;1;259
2025-08-03;PM;??;101693;0;1;64;100;85;10;259
2025-08-03;PM;??;101748;0;4;93;100;60;6;259
2025-08-03;PM;??;101862;0;4;97;94;58;10;259
2025-08-03;PM;??;101908;1;1;93;92;69;5;259
2025-08-03;PM;??;100764;1;2;73;88;87;10;258
2025-08-03;PM;??;100911;1;4;85;99;71;3;258
2025-08-03;PM;??;100917;1;4;72;98;86;2;258
2025-08-03;PM;??;100927;0;4;100;62;86;10;258
2025-08-03;PM;??;101081;1;1;88;70;100;0;258
2025-08-03;PM;??;101340;0;1;81;100;71;6;258
2025-08-03;PM;??;101347;1;4;76;100;81;1;258
2025-08-03;PM;??;101362;0;1;60;93;95;10;258
2025-08-03;PM;??;101367;1;1;82;100;71;5;258
2025-08-03;PM;??;101470;1;4;81;100;74;3;258
2025-08-03;PM;??;101480;1;4;98;51;100;9;258
2025-08-03;PM;??;101729;1;3;92;74;89;3;258
2025-08-03;PM;??;101757;1;4;98;66;94;0;258
2025-08-03;PM;??;101816;0;2;75;81;100;2;258
2025-08-03;PM;??;100888;1;1;100;96;55;6;257
2025-08-03;PM;??;100913;1;4;61;94;94;8;257
2025-08-03;PM;??;100920;1;3;95;82;75;5;257
2025-08-03;PM;??;100999;1;3;70;99;83;5;257
2025-08-03;PM;??;101011;1;1;72;96;86;3;257
2025-08-03;PM;??;101278;1;1;82;77;94;4;257
2025-08-03;PM;??;101419;0;4;85;86;77;9;257
2025-08-03;PM;??;101663;1;3;94;83;74;6;257
2025-08-03;PM;??;101754;1;4;69;83;99;6;257
2025-08-03;PM;??;101833;1;4;79;79;90;9;257
2025-08-03;PM;??;100884;0;4;71;96;82;7;256
2025-08-03;PM;??;101122;1;1;96;63;95;2;256
2025-08-03;PM;??;101262;1;4;90;63;94;9;256
2025-08-03;PM;??;101331;1;3;93;100;56;7;256
2025-08-03;PM;??;101376;0;1;62;95;89;10;256
2025-08-03;PM;??;101481;1;3;95;100;55;6;256
2025-08-03;PM;??;101630;1;2;94;100;53;9;256
2025-08-03;PM;??;101690;1;4;70;99;87;0;256
2025-08-03;PM;??;101792;1;3;81;95;75;5;256
2025-08-03;PM;??;101942;1;4;93;63;99;1;256
2025-08-03;PM;??;101975;1;4;91;96;64;5;256
2025-08-03;PM;??;100762;1;1;83;83;84;5;255
2025-08-03;PM;??;100833;1;3;69;96;90;0;255
2025-08-03;PM;??;100890;0;4;97;95;63;0;255
2025-08-03;PM;??;100905;0;4;73;93;88;1;255
2025-08-03;PM;??;101258;0;3;64;95;93;3;255
2025-08-03;PM;??;101316;0;3;90;71;87;7;255
2025-08-03;PM;??;101399;1;4;90;65;93;7;255
2025-08-03;PM;??;101423;1;1;61;100;85;9;255
2025-08-03;PM;??;101482;1;4;51;100;100;4;255
2025-08-03;PM;??;101652;0;1;63;86;100;6;255
2025-08-03;PM;??;101726;0;1;91;83;80;1;255
2025-08-03;PM;??;101854;1;1;99;75;75;6;255
2025-08-03;PM;??;101858;0;1;62;86;100;7;255
2025-08-03;PM;??;101866;0;1;59;90;100;6;255
2025-08-03;PM;??;101877;0;1;82;100;72;1;255
2025-08-03;PM;??;101884;1;3;87;94;65;9;255
2025-08-03;PM;??;101922;1;4;81;87;84;3;255
2025-08-03;PM;??;100776;1;1;93;57;97;7;254
2025-08-03;PM;??;100779;1;1;72;100;74;8;254
2025-08-03;PM;??;100822;0;4;78;92;77;7;254
2025-08-03;PM;??;100835;0;3;61;89;96;8;254
2025-08-03;PM;??;100856;1;3;57;96;100;1;254
2025-08-03;PM;??;100896;0;1;68;99;84;3;254
2025-08-03;PM;??;101037;1;1;93;97;63;1;254
2025-08-03;PM;??;101110;0;3;65;95;86;8;254
2025-08-03;PM;??;101285;1;4;47;100;100;7;254
2025-08-03;PM;??;101337;1;2;89;81;82;2;254
2025-08-03;PM;??;101435;1;1;100;89;64;1;254
2025-08-03;PM;??;101655;1;4;56;94;100;4;254
2025-08-03;PM;??;101785;1;4;98;78;71;7;254
2025-08-03;PM;??;101812;1;3;62;88;95;9;254
2025-08-03;PM;??;101864;0;1;69;100;85;0;254
2025-08-03;PM;??;101893;1;1;88;68;98;0;254
2025-08-03;PM;??;101951;1;3;75;73;100;6;254
2025-08-03;PM;??;101957;0;4;77;78;96;3;254
2025-08-03;PM;??;100840;0;2;53;98;100;2;253
2025-08-03;PM;??;101016;0;1;82;83;82;6;253
2025-08-03;PM;??;101068;1;2;61;99;84;9;253
2025-08-03;PM;??;101079;0;4;90;98;63;2;253
2025-08-03;PM;??;101131;1;3;100;86;64;3;253
2025-08-03;PM;??;101334;1;2;82;97;66;8;253
2025-08-03;PM;??;101779;1;4;73;77;93;10;253
2025-08-03;PM;??;101865;1;4;88;64;100;1;253
2025-08-03;PM;??;101892;1;4;95;70;82;6;253
2025-08-03;PM;??;100858;0;4;84;61;100;7;252
2025-08-03;PM;??;100904;0;1;93;89;69;1;252
2025-08-03;PM;??;101047;0;2;90;70;92;0;252
2025-08-03;PM;??;101466;0;1;54;100;89;9;252
2025-08-03;PM;??;101679;1;4;97;78;68;9;252
2025-08-03;PM;??;101682;0;4;61;96;87;8;252
2025-08-03;PM;??;101762;1;4;100;52;100;0;252
2025-08-03;PM;??;101852;1;2;97;62;89;4;252
2025-08-03;PM;??;100841;1;1;100;88;56;7;251
2025-08-03;PM;??;101004;1;1;100;87;55;9;251
2025-08-03;PM;??;101036;0;4;92;52;99;8;251
2025-08-03;PM;??;101041;1;3;87;79;79;6;251
2025-08-03;PM;??;101077;1;3;86;72;90;3;251
2025-08-03;PM;??;101106;1;2;58;88;100;5;251
2025-08-03;PM;??;101115;1;1;100;93;56;2;251
2025-08-03;PM;??;101271;1;2;100;63;88;0;251
2025-08-03;PM;??;101353;1;4;89;80;82;0;251
2025-08-03;PM;??;101639;1;3;81;83;81;6;251
2025-08-03;PM;??;101643;0;2;88;59;100;4;251
2025-08-03;PM;??;101807;0;3;73;79;99;0;251
2025-08-03;PM;??;101838;0;2;79;70;92;10;251
2025-08-03;PM;??;100774;0;2;72;83;87;8;250
2025-08-03;PM;??;100790;1;1;89;68;86;7;250
2025-08-03;PM;??;100807;1;2;80;73;92;5;250
2025-08-03;PM;??;100903;1;4;78;86;82;4;250
2025-08-03;PM;??;100907;0;4;71;79;90;10;250
2025-08-03;PM;??;101013;0;2;98;71;77;4;250
2025-08-03;PM;??;101105;0;1;100;78;62;10;250
2025-08-03;PM;??;101140;1;2;74;77;94;5;250
2025-08-03;PM;??;101146;1;1;81;69;100;0;250
2025-08-03;PM;??;101315;0;4;78;70;98;4;250
2025-08-03;PM;??;101372;1;2;58;88;96;8;250
2025-08-03;PM;??;101384;0;1;100;63;85;2;250
2025-08-03;PM;??;101473;1;4;88;96;65;1;250
2025-08-03;PM;??;101649;0;2;95;76;69;10;250
2025-08-03;PM;??;101755;0;1;86;79;82;3;250
2025-08-03;PM;??;101770;1;4;88;62;99;1;250
2025-08-03;PM;??;101772;1;4;73;93;75;9;250
2025-08-03;PM;??;101849;1;3;63;84;97;6;250
2025-08-03;PM;??;101850;1;1;100;83;65;2;250
2025-08-03;PM;??;101894;0;1;81;100;63;6;250
2025-08-03;PM;??;100770;1;3;79;85;79;6;249
2025-08-03;PM;??;100967;1;4;96;70;74;9;249
2025-08-03;PM;??;100980;1;2;86;62;100;1;249
2025-08-03;PM;??;101067;1;4;98;93;58;0;249
2025-08-03;PM;??;101086;0;1;90;84;74;1;249
2025-08-03;PM;??;101268;1;1;68;100;71;10;249
2025-08-03;PM;??;101314;1;1;95;71;74;9;249
2025-08-03;PM;??;101341;1;1;93;59;97;0;249
2025-08-03;PM;??;101357;1;2;100;93;51;5;249
2025-08-03;PM;??;101361;0;4;85;56;98;10;249
2025-08-03;PM;??;101747;1;2;91;97;54;7;249
2025-08-03;PM;??;101916;0;4;63;92;90;4;249
2025-08-03;PM;??;100750;1;1;90;54;94;10;248
2025-08-03;PM;??;100800;0;2;82;99;62;5;248
2025-08-03;PM;??;100910;1;1;90;94;55;9;248
2025-08-03;PM;??;101015;0;1;100;74;67;7;248
2025-08-03;PM;??;101133;1;1;88;60;93;7;248
2025-08-03;PM;??;101139;1;1;76;100;68;4;248
2025-08-03;PM;??;101143;1;3;100;71;69;8;248
2025-08-03;PM;??;101326;1;1;84;100;55;9;248
2025-08-03;PM;??;101328;0;1;55;97;91;5;248
2025-08-03;PM;??;101346;1;4;91;52;98;7;248
2025-08-03;PM;??;101691;1;2;87;97;61;3;248
2025-08-03;PM;??;101777;1;1;89;100;55;4;248
2025-08-03;PM;??;101802;1;4;82;95;66;5;248
2025-08-03;PM;??;101827;1;2;62;82;97;7;248
2025-08-03;PM;??;100765;0;4;59;85;96;7;247
2025-08-03;PM;??;100811;1;4;82;61;99;5;247
2025-08-03;PM;??;100872;1;4;87;90;70;0;247
2025-08-03;PM;??;100943;0;2;62;100;78;7;247
2025-08-03;PM;??;100952;1;4;90;100;49;8;247
2025-08-03;PM;??;100978;0;2;92;71;79;5;247
2025-08-03;PM;??;101019;1;1;63;76;98;10;247
2025-08-03;PM;??;101031;1;1;79;73;95;0;247
2025-08-03;PM;??;101076;0;2;83;83;71;10;247
2025-08-03;PM;??;101121;1;1;62;100;78;7;247
2025-08-03;PM;??;101264;1;3;85;69;85;8;247
2025-08-03;PM;??;101307;0;1;59;80;100;8;247
2025-08-03;PM;??;101646;1;1;56;90;91;10;247
2025-08-03;PM;??;101647;0;3;69;93;83;2;247
2025-08-03;PM;??;101801;1;3;91;62;91;3;247
2025-08-03;PM;??;101809;1;4;74;75;92;6;247
2025-08-03;PM;??;101886;1;4;96;47;100;4;247
2025-08-03;PM;??;101947;1;1;59;94;93;1;247
2025-08-03;PM;??;101976;0;3;58;91;95;3;247
2025-08-03;PM;??;100871;0;3;90;75;73;8;246
2025-08-03;PM;??;100877;0;1;61;100;77;8;246
2025-08-03;PM;??;101073;1;1;100;64;78;4;246
2025-08-03;PM;??;101323;1;1;76;89;76;5;246
2025-08-03;PM;??;101389;0;3;96;82;59;9;246
2025-08-03;PM;??;101407;1;1;100;55;82;9;246
2025-08-03;PM;??;101634;1;2;93;61;85;7;246
2025-08-03;PM;??;101650;1;4;96;51;90;9;246
2025-08-03;PM;??;101677;1;3;64;95;82;5;246
2025-08-03;PM;??;101721;1;1;95;61;81;9;246
2025-08-03;PM;??;101874;1;2;99;64;83;0;246
2025-08-03;PM;??;101880;1;2;55;85;100;6;246
2025-08-03;PM;??;101903;0;1;69;95;75;7;246
2025-08-03;PM;??;100824;1;1;100;70;75;0;245
2025-08-03;PM;??;100855;1;1;98;82;58;7;245
2025-08-03;PM;??;100958;1;1;87;81;75;2;245
2025-08-03;PM;??;101010;1;4;94;64;77;10;245
2025-08-03;PM;??;101059;0;1;79;67;98;1;245
2025-08-03;PM;??;101265;0;4;73;90;79;3;245
2025-08-03;PM;??;101409;1;1;74;71;94;6;245
2025-08-03;PM;??;101436;1;4;65;88;86;6;245
2025-08-03;PM;??;101455;1;3;75;97;73;0;245
2025-08-03;PM;??;101638;1;2;87;98;59;1;245
2025-08-03;PM;??;101651;1;3;94;79;68;4;245
2025-08-03;PM;??;101794;1;3;62;86;87;10;245
2025-08-03;PM;??;101826;1;1;61;100;80;4;245
2025-08-03;PM;??;101867;1;2;78;67;100;0;245
2025-08-03;PM;??;101872;0;4;48;89;100;8;245
2025-08-03;PM;??;100789;1;3;57;97;90;0;244
2025-08-03;PM;??;100929;1;1;87;77;79;1;244
2025-08-03;PM;??;100944;1;1;72;98;65;9;244
2025-08-03;PM;??;101022;1;2;96;71;77;0;244
2025-08-03;PM;??;101029;0;1;71;65;100;8;244
2025-08-03;PM;??;101284;0;1;63;95;76;10;244
2025-08-03;PM;??;101295;1;4;75;91;71;7;244
2025-08-03;PM;??;101317;0;3;62;88;87;7;244
2025-08-03;PM;??;101319;1;1;68;100;71;5;244
2025-08-03;PM;??;101338;1;1;83;82;78;1;244
2025-08-03;PM;??;101381;1;4;91;48;100;5;244
2025-08-03;PM;??;101740;1;1;90;77;73;4;244
2025-08-03;PM;??;101813;0;4;97;52;86;9;244
2025-08-03;PM;??;101819;1;2;75;66;95;8;244
2025-08-03;PM;??;100937;1;2;70;82;85;6;243
2025-08-03;PM;??;100946;1;2;73;80;87;3;243
2025-08-03;PM;??;100966;1;4;94;65;75;9;243
2025-08-03;PM;??;100998;0;2;79;61;98;5;243
2025-08-03;PM;??;101044;0;4;70;73;97;3;243
2025-08-03;PM;??;101327;1;4;82;100;58;3;243
2025-08-03;PM;??;101449;1;3;61;98;80;4;243
2025-08-03;PM;??;101452;1;1;77;70;89;7;243
2025-08-03;PM;??;101698;0;2;92;52;98;1;243
2025-08-03;PM;??;101708;0;4;54;86;100;3;243
2025-08-03;PM;??;101752;0;1;60;98;81;4;243
2025-08-03;PM;??;101771;1;3;54;85;100;4;243
2025-08-03;PM;??;101885;1;2;73;78;86;6;243
2025-08-03;PM;??;101972;0;1;70;71;100;2;243
2025-08-03;PM;??;100986;1;1;70;100;68;4;242
2025-08-03;PM;??;101055;1;4;89;62;91;0;242
2025-08-03;PM;??;101120;1;2;81;75;83;3;242
2025-08-03;PM;??;101134;0;4;93;82;58;9;242
2025-08-03;PM;??;101406;1;1;73;62;97;10;242
2025-08-03;PM;??;101935;1;1;86;69;80;7;242
2025-08-03;PM;??;100947;0;1;82;84;75;0;241
2025-08-03;PM;??;101046;0;4;78;100;63;0;241
2025-08-03;PM;??;101094;1;3;78;63;95;5;241
2025-08-03;PM;??;101095;1;4;77;67;93;4;241
2025-08-03;PM;??;101107;0;1;66;98;72;5;241
2025-08-03;PM;??;101117;0;1;63;89;89;0;241
2025-08-03;PM;??;101147;1;4;71;71;95;4;241
2025-08-03;PM;??;101313;1;3;52;80;100;9;241
2025-08-03;PM;??;101414;1;3;68;87;78;8;241
2025-08-03;PM;??;101434;1;2;84;79;72;6;241
2025-08-03;PM;??;101440;1;3;82;69;88;2;241
2025-08-03;PM;??;101479;1;4;58;82;93;8;241
