Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-02;IB;??;100731;0;4;100;70;89;8;267
2025-08-02;IB;??;100427;1;2;96;94;75;1;266
2025-08-02;IB;??;100329;0;2;86;96;79;4;265
2025-08-02;IB;??;100395;1;1;95;75;91;4;265
2025-08-02;IB;??;100271;0;1;98;100;57;9;264
2025-08-02;IB;??;100293;1;4;98;67;92;7;264
2025-08-02;IB;??;100370;1;4;100;66;91;7;264
2025-08-02;IB;??;100336;0;2;99;71;85;8;263
2025-08-02;IB;??;100402;0;4;100;82;75;6;263
2025-08-02;IB;??;100340;0;1;64;98;100;0;262
2025-08-02;IB;??;100385;1;1;91;88;76;7;262
2025-08-02;IB;??;100420;1;4;61;94;100;7;262
2025-08-02;IB;??;100706;0;3;85;76;98;3;262
2025-08-02;IB;??;100738;1;4;67;97;90;8;262
2025-08-02;IB;??;100406;1;3;89;95;67;10;261
2025-08-02;IB;??;100343;1;1;84;92;82;2;260
2025-08-02;IB;??;100345;1;4;100;73;81;6;260
2025-08-02;IB;??;100377;1;3;100;71;89;0;260
2025-08-02;IB;??;100397;1;3;92;86;73;9;260
2025-08-02;IB;??;100403;1;1;72;96;82;10;260
2025-08-02;IB;??;100721;1;4;87;76;91;6;260
2025-08-02;IB;??;100292;1;1;64;98;96;0;258
2025-08-02;IB;??;100239;1;4;85;96;67;9;257
2025-08-02;IB;??;100422;0;4;98;57;92;9;256
2025-08-02;IB;??;100425;0;3;84;92;77;3;256
2025-08-02;IB;??;100290;1;1;69;97;81;8;255
2025-08-02;IB;??;100415;0;2;76;73;100;6;255
2025-08-02;IB;??;100685;1;1;82;68;99;6;255
2025-08-02;IB;??;100257;0;3;95;57;100;2;254
2025-08-02;IB;??;100305;0;1;58;96;100;0;254
2025-08-02;IB;??;100353;0;1;94;80;72;8;254
2025-08-02;IB;??;100302;0;3;52;97;100;3;252
2025-08-02;IB;??;100307;0;4;70;93;84;5;252
2025-08-02;IB;??;100426;0;1;100;71;81;0;252
2025-08-02;IB;??;100714;1;4;90;65;94;3;252
2025-08-02;IB;??;100355;0;1;91;87;64;9;251
2025-08-02;IB;??;100434;1;4;68;74;100;9;251
2025-08-02;IB;??;100372;0;1;87;73;80;10;250
2025-08-02;IB;??;100398;0;1;58;97;93;1;249
2025-08-02;IB;??;100232;1;4;63;94;89;2;248
2025-08-02;IB;??;100277;1;3;68;98;81;1;248
2025-08-02;IB;??;100416;1;1;100;63;77;8;248
2025-08-02;IB;??;100722;1;4;91;88;62;7;248
2025-08-02;IB;??;100474;0;2;100;65;73;9;247
2025-08-02;IB;??;100690;0;4;85;89;66;7;247
2025-08-02;IB;??;100304;1;4;93;89;55;9;246
2025-08-02;IB;??;100349;0;4;59;100;83;4;246
2025-08-02;IB;??;100350;0;3;73;79;85;9;246
2025-08-02;IB;??;100387;1;1;75;70;92;9;246
2025-08-02;IB;??;100732;1;4;87;76;80;3;246
2025-08-02;IB;??;100347;1;4;89;95;58;3;245
2025-08-02;IB;??;100259;0;1;69;80;95;0;244
2025-08-02;IB;??;100683;1;3;65;82;89;8;244
2025-08-02;IB;??;100734;1;3;100;56;84;4;244
2025-08-02;IB;??;100278;0;3;91;50;95;7;243
2025-08-02;IB;??;100289;1;1;90;80;69;4;243
2025-08-02;IB;??;100330;0;3;61;79;100;3;243
2025-08-02;IB;??;100378;1;1;62;96;85;0;243
2025-08-02;IB;??;100394;1;3;81;76;79;7;243
2025-08-02;IB;??;100417;1;4;89;100;53;1;243
2025-08-02;IB;??;100431;1;3;79;57;100;7;243
2025-08-02;IB;??;100719;0;1;100;67;73;3;243
2025-08-02;IB;??;100235;0;4;73;59;100;10;242
2025-08-02;IB;??;100261;0;2;79;57;100;6;242
2025-08-02;IB;??;100275;0;4;76;73;90;3;242
2025-08-02;IB;??;100423;1;4;64;69;100;9;242
2025-08-02;IB;??;100700;1;4;100;53;86;3;242
2025-08-02;IB;??;100705;1;1;77;92;69;4;242
2025-08-02;IB;??;100237;0;3;74;100;59;8;241
2025-08-02;IB;??;100240;0;4;68;72;96;5;241
2025-08-02;IB;??;100253;0;3;93;53;93;2;241
2025-08-02;IB;??;100262;1;2;77;85;72;7;241
2025-08-02;IB;??;100286;0;4;78;67;95;0;240
2025-08-02;IB;??;100400;1;1;57;85;93;5;240
2025-08-02;IB;??;100419;1;4;52;100;78;10;240
2025-08-02;IB;??;100430;0;3;81;97;54;8;240
2025-08-02;IB;??;100243;1;4;100;53;78;8;239
2025-08-02;IB;??;100295;1;1;100;52;81;6;239
2025-08-02;IB;??;100375;1;4;66;90;82;1;239
2025-08-02;IB;??;100421;0;2;71;100;58;10;239
2025-08-02;IB;??;100699;1;3;97;66;68;8;239
2025-08-02;IB;??;100281;0;2;98;55;75;10;238
2025-08-02;IB;??;100300;0;1;80;94;59;5;238
2025-08-02;IB;??;100711;1;4;55;95;80;8;238
2025-08-02;IB;??;100718;1;3;76;54;100;8;238
2025-08-02;IB;??;100229;1;4;74;94;66;3;237
2025-08-02;IB;??;100242;1;4;82;95;55;5;237
2025-08-02;IB;??;100716;0;1;90;50;93;4;237
2025-08-02;IB;??;100255;1;3;59;97;70;10;236
2025-08-02;IB;??;100301;0;3;76;61;90;9;236
2025-08-02;IB;??;100335;1;4;67;100;60;9;236
2025-08-02;IB;??;100424;1;3;52;87;92;5;236
2025-08-02;IB;??;100469;0;2;77;54;100;5;236
2025-08-02;IB;??;100306;0;3;77;56;98;4;235
2025-08-02;IB;??;100407;0;3;76;55;97;7;235
2025-08-02;IB;??;100412;0;1;77;98;58;2;235
2025-08-02;IB;??;100238;1;4;66;90;77;1;234
2025-08-02;IB;??;100332;1;1;69;87;74;4;234
2025-08-02;IB;??;100393;0;1;70;68;94;2;234
2025-08-02;IB;??;100709;1;1;54;80;99;1;234
2025-08-02;IB;??;100717;1;3;99;53;76;6;234
2025-08-02;IB;??;100276;1;2;100;66;67;0;233
2025-08-02;IB;??;100358;0;2;54;99;70;10;233
2025-08-02;IB;??;100433;0;1;49;92;90;2;233
2025-08-02;IB;??;100436;1;1;97;64;63;8;232
2025-08-02;IB;??;100684;0;4;67;69;93;3;232
2025-08-02;IB;??;100735;1;3;63;100;68;1;232
2025-08-02;IB;??;100274;1;4;68;99;64;0;231
2025-08-02;IB;??;100297;1;1;96;50;77;8;231
2025-08-02;IB;??;100308;1;4;100;76;53;2;231
2025-08-02;IB;??;100686;1;1;56;72;100;3;231
2025-08-02;IB;??;100710;1;4;60;75;90;6;231
2025-08-02;IB;??;100269;1;1;49;100;81;0;230
2025-08-02;IB;??;100272;1;1;100;75;52;3;230
2025-08-02;IB;??;100299;1;4;81;75;74;0;230
2025-08-02;IB;??;100359;1;3;100;72;51;6;229
2025-08-02;IB;??;100251;1;4;78;74;75;1;228
2025-08-02;IB;??;100256;0;2;100;66;62;0;228
2025-08-02;IB;??;100268;0;4;100;56;67;5;228
2025-08-02;IB;??;100363;1;2;53;97;73;5;228
2025-08-02;IB;??;100396;0;1;98;64;58;8;228
2025-08-02;IB;??;100429;1;1;54;74;100;0;228
2025-08-02;IB;??;100737;1;3;74;56;96;2;228
2025-08-02;IB;??;100708;0;2;72;100;55;0;227
2025-08-02;IB;??;100331;0;1;56;70;90;10;226
2025-08-02;IB;??;100389;1;4;56;61;100;9;226
2025-08-02;IB;??;100703;1;1;59;71;96;0;226
2025-08-02;IB;??;100682;1;3;64;60;97;4;225
2025-08-02;IB;??;100694;0;4;70;67;81;7;225
2025-08-02;IB;??;100701;1;3;84;82;50;9;225
2025-08-02;IB;??;100342;1;4;62;81;72;9;224
2025-08-02;IB;??;100364;1;3;77;55;87;5;224
2025-08-02;IB;??;100376;0;1;99;51;67;7;224
2025-08-02;IB;??;100391;0;4;68;71;84;1;224
2025-08-02;IB;??;100401;0;4;55;92;72;5;224
2025-08-02;IB;??;100477;1;2;78;87;52;7;224
2025-08-02;IB;??;100266;1;1;62;78;73;10;223
2025-08-02;IB;??;100338;0;3;82;83;53;4;222
2025-08-02;IB;??;100362;1;1;67;92;61;2;222
2025-08-02;IB;??;100386;1;4;59;90;72;1;222
2025-08-02;IB;??;100418;1;2;66;69;78;9;222
2025-08-02;IB;??;100230;1;4;83;76;53;9;221
2025-08-02;IB;??;100365;0;4;91;70;58;2;221
2025-08-02;IB;??;100713;0;1;89;57;72;3;221
2025-08-02;IB;??;100341;1;1;100;65;54;1;220
2025-08-02;IB;??;100478;0;1;65;94;52;9;220
2025-08-02;IB;??;100726;1;3;87;57;72;4;220
2025-08-02;IB;??;100414;1;1;68;91;50;10;219
2025-08-02;IB;??;100692;1;3;51;67;96;5;219
2025-08-02;IB;??;100333;0;4;91;69;55;3;218
2025-08-02;IB;??;100381;0;1;64;81;69;4;218
2025-08-02;IB;??;100384;0;2;58;98;62;0;218
2025-08-02;IB;??;100727;1;3;58;92;60;8;218
2025-08-02;IB;??;100369;1;2;55;67;89;6;217
2025-08-02;IB;??;100712;1;4;57;93;67;0;217
2025-08-02;IB;??;100698;1;3;89;54;71;2;216
2025-08-02;IB;??;100236;0;3;67;88;60;0;215
2025-08-02;IB;??;100366;0;2;53;87;70;5;215
2025-08-02;IB;??;100471;0;1;57;93;62;3;215
2025-08-02;IB;??;100715;0;3;67;64;77;7;215
2025-08-02;IB;??;100241;0;1;49;70;92;3;214
2025-08-02;IB;??;100265;0;2;55;94;58;7;214
2025-08-02;IB;??;100437;1;3;84;67;60;3;214
2025-08-02;IB;??;100258;0;4;86;52;72;3;213
2025-08-02;IB;??;100409;0;4;75;61;76;1;213
2025-08-02;IB;??;100473;0;3;80;68;65;0;213
2025-08-02;IB;??;100681;1;1;59;92;58;3;212
2025-08-02;IB;??;100693;0;3;93;60;53;6;212
2025-08-02;IB;??;100704;1;4;78;82;50;2;212
2025-08-02;IB;??;100707;1;2;50;52;99;10;211
2025-08-02;IB;??;100260;1;4;68;56;76;10;210
2025-08-02;IB;??;100284;0;4;75;51;78;6;210
2025-08-02;IB;??;100273;0;4;83;54;66;6;209
2025-08-02;IB;??;100346;0;1;64;68;71;6;209
2025-08-02;IB;??;100287;1;3;55;86;58;9;208
2025-08-02;IB;??;100337;1;3;62;64;75;7;208
2025-08-02;IB;??;100339;1;1;58;73;69;8;208
2025-08-02;IB;??;100383;1;3;58;83;59;8;208
2025-08-02;IB;??;100263;1;1;63;55;83;6;207
2025-08-02;IB;??;100283;0;4;52;51;100;4;207
2025-08-02;IB;??;100348;1;4;52;48;96;10;206
2025-08-02;IB;??;100246;1;1;57;89;57;2;205
2025-08-02;IB;??;100733;1;3;63;82;55;5;205
2025-08-02;IB;??;100410;1;2;51;60;85;8;204
2025-08-02;IB;??;100730;1;4;55;85;62;2;204
2025-08-02;IB;??;100361;1;4;49;100;52;2;203
2025-08-02;IB;??;100267;1;4;78;61;59;4;202
2025-08-02;IB;??;100428;1;3;51;59;84;8;202
2025-08-02;IB;??;100392;1;1;52;93;51;5;201
2025-08-02;IB;??;100405;1;1;57;88;51;5;201
2025-08-02;IB;??;100303;1;4;74;62;55;9;200
2025-08-02;IB;??;100360;0;3;51;73;73;3;200
2025-08-02;IB;??;100697;0;3;67;76;53;4;200
2025-08-02;IB;??;100724;1;1;59;53;76;10;198
2025-08-02;IB;??;100264;0;3;56;56;84;1;197
2025-08-02;IB;??;100728;1;1;66;63;58;10;197
2025-08-02;IB;??;100352;1;3;48;77;66;5;196
2025-08-02;IB;??;100475;1;2;71;68;54;3;196
2025-08-02;IB;??;100679;0;4;51;68;72;5;196
2025-08-02;IB;??;100691;0;2;62;79;51;3;195
2025-08-02;IB;??;100476;0;4;66;63;56;9;194
2025-08-02;IB;??;100334;1;3;85;48;59;1;193
2025-08-02;IB;??;100413;0;2;51;69;72;1;193
2025-08-02;IB;??;100244;1;4;53;55;78;6;192
2025-08-02;IB;??;100723;0;2;65;52;75;0;192
2025-08-02;IB;??;100371;0;4;61;70;53;7;191
2025-08-02;IB;??;100408;0;3;50;55;80;4;189
2025-08-02;IB;??;100720;1;3;51;60;78;0;189
2025-08-02;IB;??;100357;0;4;65;70;52;1;188
2025-08-02;IB;??;100432;1;1;59;67;56;6;188
2025-08-02;IB;??;100279;1;2;58;67;56;6;187
2025-08-02;IB;??;100344;1;3;63;63;58;3;187
2025-08-02;IB;??;100404;1;4;62;60;64;1;187
2025-08-02;IB;??;100231;1;1;59;56;63;7;185
2025-08-02;IB;??;100298;1;1;54;51;74;6;185
2025-08-02;IB;??;100254;0;4;58;65;56;1;180
2025-08-02;IB;??;100249;1;1;58;49;66;3;176
2025-08-02;IB;??;100250;1;4;59;51;60;4;174
2025-08-02;IB;??;100252;1;1;57;51;58;8;174
2025-08-02;IB;??;100725;1;4;67;54;53;0;174
2025-08-02;IB;??;100234;1;1;54;50;51;6;161
