Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-03;IVT;???;101093;1;3;99;100;76;0;275
2025-08-03;IVT;???;101199;0;2;82;100;87;6;275
2025-08-03;IVT;???;101230;1;2;99;100;69;7;275
2025-08-03;IVT;???;101396;1;3;100;68;98;9;275
2025-08-03;IVT;???;101664;0;3;76;97;100;2;275
2025-08-03;IVT;???;100940;1;2;100;100;70;4;274
2025-08-03;IVT;???;101345;1;2;65;100;100;9;274
2025-08-03;IVT;???;102085;1;2;100;64;100;10;274
2025-08-03;IVT;???;100772;0;2;100;86;80;7;273
2025-08-03;IVT;???;101188;1;1;97;100;76;0;273
2025-08-03;IVT;???;101255;0;2;100;99;69;5;273
2025-08-03;IVT;???;101692;1;3;92;92;82;7;273
2025-08-03;IVT;???;101799;1;2;73;98;96;6;273
2025-08-03;IVT;???;102061;1;3;68;100;100;5;273
2025-08-03;IVT;???;100972;0;3;100;69;100;3;272
2025-08-03;IVT;???;101102;1;3;82;80;100;10;272
2025-08-03;IVT;???;101238;1;1;99;100;64;9;272
2025-08-03;IVT;???;101349;1;3;78;92;93;9;272
2025-08-03;IVT;???;101402;0;1;100;85;86;1;272
2025-08-03;IVT;???;101732;1;1;62;100;100;10;272
2025-08-03;IVT;???;101775;0;1;94;100;78;0;272
2025-08-03;IVT;???;102044;0;2;100;92;77;3;272
2025-08-03;IVT;???;100851;0;3;82;97;87;5;271
2025-08-03;IVT;???;100976;1;3;97;100;68;6;271
2025-08-03;IVT;???;102221;0;2;86;100;77;8;271
2025-08-03;IVT;???;100812;0;4;89;88;88;5;270
2025-08-03;IVT;???;100843;1;1;98;69;100;3;270
2025-08-03;IVT;???;100865;0;2;90;83;92;5;270
2025-08-03;IVT;???;100990;0;1;100;90;70;10;270
2025-08-03;IVT;???;101177;1;1;95;70;100;5;270
2025-08-03;IVT;???;101181;1;2;100;63;98;9;270
2025-08-03;IVT;???;101267;1;2;100;100;65;5;270
2025-08-03;IVT;???;101410;0;2;96;98;73;3;270
2025-08-03;IVT;???;101520;0;2;86;75;99;10;270
2025-08-03;IVT;???;101675;0;2;100;64;100;6;270
2025-08-03;IVT;???;102045;0;2;82;100;78;10;270
2025-08-03;IVT;???;102080;1;2;100;63;100;7;270
2025-08-03;IVT;???;102096;1;2;100;100;62;8;270
2025-08-03;IVT;???;100804;1;4;88;80;96;5;269
2025-08-03;IVT;???;101447;0;2;100;66;100;3;269
2025-08-03;IVT;???;101522;1;3;96;82;83;8;269
2025-08-03;IVT;???;101702;1;2;89;78;98;4;269
2025-08-03;IVT;???;101806;1;2;74;86;100;9;269
2025-08-03;IVT;???;102030;0;1;100;66;100;3;269
2025-08-03;IVT;???;102210;1;2;100;97;70;2;269
2025-08-03;IVT;???;100870;1;3;89;99;80;0;268
2025-08-03;IVT;???;100933;1;1;93;86;83;6;268
2025-08-03;IVT;???;101660;0;3;96;68;96;8;268
2025-08-03;IVT;???;101668;0;3;100;92;70;6;268
2025-08-03;IVT;???;102198;1;2;100;93;69;6;268
2025-08-03;IVT;???;102199;1;1;100;99;67;2;268
2025-08-03;IVT;???;100961;0;2;72;94;96;5;267
2025-08-03;IVT;???;101072;1;2;63;100;100;4;267
2025-08-03;IVT;???;101204;1;3;85;86;96;0;267
2025-08-03;IVT;???;101446;0;1;71;87;100;9;267
2025-08-03;IVT;???;101635;1;3;65;100;100;2;267
2025-08-03;IVT;???;101641;0;3;70;100;95;2;267
2025-08-03;IVT;???;101804;1;3;75;85;100;7;267
2025-08-03;IVT;???;101996;1;3;77;88;100;2;267
2025-08-03;IVT;???;102010;1;1;92;89;78;8;267
2025-08-03;IVT;???;102014;1;3;99;58;100;10;267
2025-08-03;IVT;???;102075;1;1;93;100;73;1;267
2025-08-03;IVT;???;100867;1;2;78;98;88;2;266
2025-08-03;IVT;???;100893;1;1;94;86;76;10;266
2025-08-03;IVT;???;100925;1;2;87;71;100;8;266
2025-08-03;IVT;???;101020;0;2;70;97;89;10;266
2025-08-03;IVT;???;101658;1;3;100;84;72;10;266
2025-08-03;IVT;???;101718;0;3;88;100;69;9;266
2025-08-03;IVT;???;102020;0;4;85;100;78;3;266
2025-08-03;IVT;???;100921;1;2;74;94;89;8;265
2025-08-03;IVT;???;100968;1;2;93;77;94;1;265
2025-08-03;IVT;???;100988;1;3;92;87;86;0;265
2025-08-03;IVT;???;101056;1;4;86;83;89;7;265
2025-08-03;IVT;???;101180;1;2;98;100;66;1;265
2025-08-03;IVT;???;101207;1;2;59;100;100;6;265
2025-08-03;IVT;???;101246;1;2;79;89;87;10;265
2025-08-03;IVT;???;101394;1;2;58;97;100;10;265
2025-08-03;IVT;???;101425;1;1;95;60;100;10;265
2025-08-03;IVT;???;101535;1;2;57;98;100;10;265
2025-08-03;IVT;???;101684;1;1;88;100;69;8;265
2025-08-03;IVT;???;101820;0;3;93;93;71;8;265
2025-08-03;IVT;???;102026;0;3;95;77;91;2;265
2025-08-03;IVT;???;102077;1;3;77;83;100;5;265
2025-08-03;IVT;???;102078;1;2;93;75;96;1;265
2025-08-03;IVT;???;102157;1;2;80;94;86;5;265
2025-08-03;IVT;???;100749;1;1;81;86;97;0;264
2025-08-03;IVT;???;100787;1;1;59;100;100;5;264
2025-08-03;IVT;???;100827;1;2;100;61;93;10;264
2025-08-03;IVT;???;101190;1;2;91;100;68;5;264
2025-08-03;IVT;???;101229;0;3;90;80;89;5;264
2025-08-03;IVT;???;101245;1;2;75;83;100;6;264
2025-08-03;IVT;???;101289;1;2;100;100;61;3;264
2025-08-03;IVT;???;101437;0;1;88;92;79;5;264
2025-08-03;IVT;???;101536;1;2;65;89;100;10;264
2025-08-03;IVT;???;101984;1;3;95;100;59;10;264
2025-08-03;IVT;???;102028;0;3;84;88;82;10;264
2025-08-03;IVT;???;100852;0;2;94;63;100;6;263
2025-08-03;IVT;???;100931;0;2;100;96;61;6;263
2025-08-03;IVT;???;101306;0;1;91;70;100;2;263
2025-08-03;IVT;???;101359;1;2;100;79;76;8;263
2025-08-03;IVT;???;101688;0;3;91;81;81;10;263
2025-08-03;IVT;???;101728;1;2;85;94;74;10;263
2025-08-03;IVT;???;101978;0;3;83;90;90;0;263
2025-08-03;IVT;???;102009;0;2;56;100;100;7;263
2025-08-03;IVT;???;102066;1;3;99;66;95;3;263
2025-08-03;IVT;???;102124;1;2;78;83;100;2;263
2025-08-03;IVT;???;102135;1;3;100;69;91;3;263
2025-08-03;IVT;???;102182;0;1;90;98;74;1;263
2025-08-03;IVT;???;100863;1;2;89;96;70;7;262
2025-08-03;IVT;???;100997;0;1;78;100;78;6;262
2025-08-03;IVT;???;101045;1;3;70;100;89;3;262
2025-08-03;IVT;???;101078;1;2;98;75;87;2;262
2025-08-03;IVT;???;101296;1;3;83;98;72;9;262
2025-08-03;IVT;???;101497;1;2;98;54;100;10;262
2025-08-03;IVT;???;101676;0;2;100;64;88;10;262
2025-08-03;IVT;???;102000;1;2;90;91;75;6;262
2025-08-03;IVT;???;102024;1;2;99;96;63;4;262
2025-08-03;IVT;???;102038;1;3;74;89;96;3;262
2025-08-03;IVT;???;100792;0;2;97;92;66;6;261
2025-08-03;IVT;???;100842;1;2;95;96;64;6;261
2025-08-03;IVT;???;100882;0;2;100;69;90;2;261
2025-08-03;IVT;???;100909;0;2;72;100;80;9;261
2025-08-03;IVT;???;101096;1;2;100;98;55;8;261
2025-08-03;IVT;???;101191;1;2;87;100;64;10;261
2025-08-03;IVT;???;101318;0;3;65;100;91;5;261
2025-08-03;IVT;???;101516;0;2;77;82;98;4;261
2025-08-03;IVT;???;101815;1;1;74;84;100;3;261
2025-08-03;IVT;???;102130;1;3;88;73;90;10;261
2025-08-03;IVT;???;102156;0;3;100;81;71;9;261
2025-08-03;IVT;???;100748;1;2;100;95;63;2;260
2025-08-03;IVT;???;100981;1;2;93;86;79;2;260
2025-08-03;IVT;???;101164;1;2;88;81;90;1;260
2025-08-03;IVT;???;101373;1;3;93;78;81;8;260
2025-08-03;IVT;???;101527;1;2;56;98;100;6;260
2025-08-03;IVT;???;101701;1;2;60;100;100;0;260
2025-08-03;IVT;???;101749;1;1;88;69;100;3;260
2025-08-03;IVT;???;101784;0;3;55;99;98;8;260
2025-08-03;IVT;???;102003;0;2;77;88;87;8;260
2025-08-03;IVT;???;102029;1;2;100;84;69;7;260
2025-08-03;IVT;???;102220;0;3;69;97;84;10;260
2025-08-03;IVT;???;100918;1;1;86;78;89;6;259
2025-08-03;IVT;???;101234;1;2;100;74;78;7;259
2025-08-03;IVT;???;101287;1;3;92;73;85;9;259
2025-08-03;IVT;???;101294;0;3;90;80;89;0;259
2025-08-03;IVT;???;101392;1;2;97;68;87;7;259
2025-08-03;IVT;???;101515;1;3;98;96;63;2;259
2025-08-03;IVT;???;101523;0;2;74;84;100;1;259
2025-08-03;IVT;???;101636;1;3;98;100;60;1;259
2025-08-03;IVT;???;101693;0;2;64;100;85;10;259
2025-08-03;IVT;???;101748;0;3;93;100;60;6;259
2025-08-03;IVT;???;102057;1;1;56;95;100;8;259
2025-08-03;IVT;???;102107;1;3;99;59;96;5;259
2025-08-03;IVT;???;100764;1;3;73;88;87;10;258
2025-08-03;IVT;???;100911;1;3;85;99;71;3;258
2025-08-03;IVT;???;100917;1;3;72;98;86;2;258
2025-08-03;IVT;???;100927;0;1;100;62;86;10;258
2025-08-03;IVT;???;101081;1;2;88;70;100;0;258
2025-08-03;IVT;???;101172;0;3;85;85;81;7;258
2025-08-03;IVT;???;101340;0;3;81;100;71;6;258
2025-08-03;IVT;???;101347;1;3;76;100;81;1;258
2025-08-03;IVT;???;101362;0;2;60;93;95;10;258
2025-08-03;IVT;???;101367;1;2;82;100;71;5;258
2025-08-03;IVT;???;101729;1;2;92;74;89;3;258
2025-08-03;IVT;???;101757;1;2;98;66;94;0;258
2025-08-03;IVT;???;101816;0;1;75;81;100;2;258
2025-08-03;IVT;???;102035;1;3;99;58;96;5;258
2025-08-03;IVT;???;102048;0;2;100;80;76;2;258
2025-08-03;IVT;???;102123;1;2;90;64;97;7;258
2025-08-03;IVT;???;102140;1;3;100;56;93;9;258
2025-08-03;IVT;???;100888;1;3;100;96;55;6;257
2025-08-03;IVT;???;100913;1;3;61;94;94;8;257
2025-08-03;IVT;???;100920;1;2;95;82;75;5;257
2025-08-03;IVT;???;100999;1;2;70;99;83;5;257
2025-08-03;IVT;???;101011;1;4;72;96;86;3;257
2025-08-03;IVT;???;101278;1;3;82;77;94;4;257
2025-08-03;IVT;???;101419;0;3;85;86;77;9;257
2025-08-03;IVT;???;101663;1;2;94;83;74;6;257
2025-08-03;IVT;???;101754;1;3;69;83;99;6;257
2025-08-03;IVT;???;101981;0;3;100;100;52;5;257
2025-08-03;IVT;???;101983;0;3;100;92;62;3;257
2025-08-03;IVT;???;102001;0;2;93;84;72;8;257
2025-08-03;IVT;???;102011;1;1;69;84;96;8;257
2025-08-03;IVT;???;102105;1;3;100;86;71;0;257
2025-08-03;IVT;???;102167;1;3;70;99;81;7;257
2025-08-03;IVT;???;100884;0;3;71;96;82;7;256
2025-08-03;IVT;???;101169;0;3;57;95;94;10;256
2025-08-03;IVT;???;101221;1;2;77;74;95;10;256
2025-08-03;IVT;???;101262;1;3;90;63;94;9;256
2025-08-03;IVT;???;101331;1;1;93;100;56;7;256
2025-08-03;IVT;???;101376;0;4;62;95;89;10;256
2025-08-03;IVT;???;101510;0;3;77;87;92;0;256
2025-08-03;IVT;???;101630;1;1;94;100;53;9;256
2025-08-03;IVT;???;101690;1;3;70;99;87;0;256
2025-08-03;IVT;???;101792;1;2;81;95;75;5;256
2025-08-03;IVT;???;100762;1;2;83;83;84;5;255
2025-08-03;IVT;???;100833;1;1;69;96;90;0;255
2025-08-03;IVT;???;100890;0;2;97;95;63;0;255
2025-08-03;IVT;???;100905;0;3;73;93;88;1;255
2025-08-03;IVT;???;101157;0;2;98;55;100;2;255
2025-08-03;IVT;???;101197;1;2;89;62;100;4;255
2025-08-03;IVT;???;101223;0;2;92;59;100;4;255
2025-08-03;IVT;???;101258;0;2;64;95;93;3;255
2025-08-03;IVT;???;101316;0;2;90;71;87;7;255
2025-08-03;IVT;???;101399;1;3;90;65;93;7;255
2025-08-03;IVT;???;101423;1;3;61;100;85;9;255
2025-08-03;IVT;???;101652;0;2;63;86;100;6;255
2025-08-03;IVT;???;101726;0;2;91;83;80;1;255
2025-08-03;IVT;???;102095;1;2;99;68;84;4;255
2025-08-03;IVT;???;100776;1;3;93;57;97;7;254
2025-08-03;IVT;???;100779;1;3;72;100;74;8;254
2025-08-03;IVT;???;100822;0;3;78;92;77;7;254
2025-08-03;IVT;???;100835;0;4;61;89;96;8;254
2025-08-03;IVT;???;100856;1;1;57;96;100;1;254
2025-08-03;IVT;???;100896;0;2;68;99;84;3;254
2025-08-03;IVT;???;101037;1;2;93;97;63;1;254
2025-08-03;IVT;???;101158;0;3;85;92;75;2;254
2025-08-03;IVT;???;101250;1;3;97;86;68;3;254
2025-08-03;IVT;???;101285;1;2;47;100;100;7;254
2025-08-03;IVT;???;101337;1;3;89;81;82;2;254
2025-08-03;IVT;???;101435;1;2;100;89;64;1;254
2025-08-03;IVT;???;101503;1;3;72;100;74;8;254
2025-08-03;IVT;???;101655;1;3;56;94;100;4;254
2025-08-03;IVT;???;101785;1;3;98;78;71;7;254
2025-08-03;IVT;???;101812;1;1;62;88;95;9;254
2025-08-03;IVT;???;102005;0;2;68;84;100;2;254
2025-08-03;IVT;???;102025;1;2;85;96;67;6;254
2025-08-03;IVT;???;102104;1;2;79;77;96;2;254
2025-08-03;IVT;???;102141;1;3;99;75;77;3;254
2025-08-03;IVT;???;102208;1;3;95;100;53;6;254
2025-08-03;IVT;???;100840;0;1;53;98;100;2;253
2025-08-03;IVT;???;101016;0;2;82;83;82;6;253
2025-08-03;IVT;???;101068;1;1;61;99;84;9;253
2025-08-03;IVT;???;101079;0;3;90;98;63;2;253
2025-08-03;IVT;???;101176;0;2;100;81;71;1;253
2025-08-03;IVT;???;101334;1;1;82;97;66;8;253
2025-08-03;IVT;???;101498;1;2;55;91;100;7;253
2025-08-03;IVT;???;101779;1;3;73;77;93;10;253
2025-08-03;IVT;???;102178;1;1;60;89;99;5;253
2025-08-03;IVT;???;100858;0;3;84;61;100;7;252
2025-08-03;IVT;???;100904;0;2;93;89;69;1;252
2025-08-03;IVT;???;101047;0;1;90;70;92;0;252
2025-08-03;IVT;???;101183;1;3;89;91;66;6;252
2025-08-03;IVT;???;101184;1;4;76;100;70;6;252
2025-08-03;IVT;???;101679;1;3;97;78;68;9;252
2025-08-03;IVT;???;101682;0;3;61;96;87;8;252
2025-08-03;IVT;???;101762;1;2;100;52;100;0;252
2025-08-03;IVT;???;102064;1;3;76;95;77;4;252
2025-08-03;IVT;???;102110;1;2;67;96;80;9;252
2025-08-03;IVT;???;102143;1;3;100;66;80;6;252
2025-08-03;IVT;???;102160;1;3;94;93;57;8;252
2025-08-03;IVT;???;102162;1;2;100;62;81;9;252
2025-08-03;IVT;???;100841;1;2;100;88;56;7;251
2025-08-03;IVT;???;101004;1;3;100;87;55;9;251
2025-08-03;IVT;???;101036;0;3;92;52;99;8;251
2025-08-03;IVT;???;101041;1;2;87;79;79;6;251
2025-08-03;IVT;???;101077;1;1;86;72;90;3;251
2025-08-03;IVT;???;101106;1;1;58;88;100;5;251
2025-08-03;IVT;???;101248;1;2;71;100;71;9;251
2025-08-03;IVT;???;101271;1;3;100;63;88;0;251
2025-08-03;IVT;???;101353;1;3;89;80;82;0;251
2025-08-03;IVT;???;101639;1;4;81;83;81;6;251
2025-08-03;IVT;???;101643;0;1;88;59;100;4;251
2025-08-03;IVT;???;101807;0;4;73;79;99;0;251
2025-08-03;IVT;???;101998;1;2;92;54;98;7;251
2025-08-03;IVT;???;102094;1;2;71;94;81;5;251
2025-08-03;IVT;???;102116;1;3;99;54;90;8;251
2025-08-03;IVT;???;102218;0;3;52;98;99;2;251
2025-08-03;IVT;???;100774;0;3;72;83;87;8;250
2025-08-03;IVT;???;100790;1;4;89;68;86;7;250
2025-08-03;IVT;???;100807;1;3;80;73;92;5;250
2025-08-03;IVT;???;100903;1;3;78;86;82;4;250
2025-08-03;IVT;???;100907;0;3;71;79;90;10;250
2025-08-03;IVT;???;101013;0;4;98;71;77;4;250
2025-08-03;IVT;???;101105;0;4;100;78;62;10;250
2025-08-03;IVT;???;101214;0;2;100;71;71;8;250
2025-08-03;IVT;???;101218;0;1;80;94;70;6;250
2025-08-03;IVT;???;101315;0;3;78;70;98;4;250
2025-08-03;IVT;???;101372;1;1;58;88;96;8;250
2025-08-03;IVT;???;101384;0;3;100;63;85;2;250
2025-08-03;IVT;???;101649;0;3;95;76;69;10;250
2025-08-03;IVT;???;101755;0;3;86;79;82;3;250
2025-08-03;IVT;???;101770;1;3;88;62;99;1;250
2025-08-03;IVT;???;101772;1;2;73;93;75;9;250
2025-08-03;IVT;???;101991;1;2;63;89;93;5;250
2025-08-03;IVT;???;102043;0;3;74;91;81;4;250
2025-08-03;IVT;???;102158;1;2;100;57;93;0;250
2025-08-03;IVT;???;100770;1;1;79;85;79;6;249
2025-08-03;IVT;???;100967;1;3;96;70;74;9;249
2025-08-03;IVT;???;100980;1;1;86;62;100;1;249
2025-08-03;IVT;???;101067;1;3;98;93;58;0;249
2025-08-03;IVT;???;101086;0;4;90;84;74;1;249
2025-08-03;IVT;???;101225;1;3;90;76;81;2;249
2025-08-03;IVT;???;101231;0;1;73;81;85;10;249
2025-08-03;IVT;???;101244;0;3;85;67;89;8;249
2025-08-03;IVT;???;101268;1;2;68;100;71;10;249
2025-08-03;IVT;???;101314;1;3;95;71;74;9;249
2025-08-03;IVT;???;101341;1;3;93;59;97;0;249
2025-08-03;IVT;???;101357;1;3;100;93;51;5;249
2025-08-03;IVT;???;101361;0;3;85;56;98;10;249
2025-08-03;IVT;???;101747;1;3;91;97;54;7;249
2025-08-03;IVT;???;102062;1;4;81;93;71;4;249
2025-08-03;IVT;???;102072;0;3;88;100;57;4;249
2025-08-03;IVT;???;102195;1;4;100;97;49;3;249
2025-08-03;IVT;???;100750;1;2;90;54;94;10;248
2025-08-03;IVT;???;100800;0;1;82;99;62;5;248
2025-08-03;IVT;???;100910;1;2;90;94;55;9;248
2025-08-03;IVT;???;101015;0;2;100;74;67;7;248
2025-08-03;IVT;???;101179;1;3;55;83;100;10;248
2025-08-03;IVT;???;101212;1;3;90;51;100;7;248
2025-08-03;IVT;???;101326;1;3;84;100;55;9;248
2025-08-03;IVT;???;101328;0;3;55;97;91;5;248
2025-08-03;IVT;???;101346;1;2;91;52;98;7;248
2025-08-03;IVT;???;101691;1;3;87;97;61;3;248
2025-08-03;IVT;???;101777;1;4;89;100;55;4;248
2025-08-03;IVT;???;101802;1;3;82;95;66;5;248
2025-08-03;IVT;???;102098;0;3;65;90;89;4;248
2025-08-03;IVT;???;100765;0;3;59;85;96;7;247
2025-08-03;IVT;???;100811;1;3;82;61;99;5;247
2025-08-03;IVT;???;100872;1;2;87;90;70;0;247
2025-08-03;IVT;???;100943;0;1;62;100;78;7;247
2025-08-03;IVT;???;100952;1;3;90;100;49;8;247
2025-08-03;IVT;???;100978;0;1;92;71;79;5;247
2025-08-03;IVT;???;101019;1;2;63;76;98;10;247
2025-08-03;IVT;???;101031;1;2;79;73;95;0;247
2025-08-03;IVT;???;101076;0;4;83;83;71;10;247
2025-08-03;IVT;???;101232;0;1;91;59;91;6;247
2025-08-03;IVT;???;101264;1;2;85;69;85;8;247
2025-08-03;IVT;???;101307;0;2;59;80;100;8;247
2025-08-03;IVT;???;101646;1;2;56;90;91;10;247
2025-08-03;IVT;???;101647;0;1;69;93;83;2;247
2025-08-03;IVT;???;101801;1;2;91;62;91;3;247
2025-08-03;IVT;???;101809;1;3;74;75;92;6;247
2025-08-03;IVT;???;102067;1;3;88;79;78;2;247
2025-08-03;IVT;???;102082;1;3;58;88;100;1;247
2025-08-03;IVT;???;102089;1;2;100;68;70;9;247
2025-08-03;IVT;???;102122;1;2;93;57;89;8;247
2025-08-03;IVT;???;102151;0;2;60;87;92;8;247
2025-08-03;IVT;???;102173;1;2;82;81;74;10;247
2025-08-03;IVT;???;102176;1;2;57;100;85;5;247
