Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-02;PM;??;100638;1;4;95;81;87;6;269
2025-08-02;PM;??;100687;0;1;92;81;93;3;269
2025-08-02;PM;??;100657;1;4;91;80;92;5;268
2025-08-02;PM;??;100680;1;4;69;100;90;8;267
2025-08-02;PM;??;100696;1;2;84;84;92;7;267
2025-08-02;PM;??;100731;0;3;100;70;89;8;267
2025-08-02;PM;??;100327;1;1;80;82;96;8;266
2025-08-02;PM;??;100427;1;4;96;94;75;1;266
2025-08-02;PM;??;100329;0;3;86;96;79;4;265
2025-08-02;PM;??;100395;1;4;95;75;91;4;265
2025-08-02;PM;??;100479;1;4;82;100;79;4;265
2025-08-02;PM;??;100527;1;1;67;99;98;1;265
2025-08-02;PM;??;100662;1;3;86;89;89;1;265
2025-08-02;PM;??;100502;1;4;99;68;89;8;264
2025-08-02;PM;??;100589;0;1;89;84;87;4;264
2025-08-02;PM;??;100646;1;4;100;70;90;4;264
2025-08-02;PM;??;100674;0;2;82;92;80;10;264
2025-08-02;PM;??;100319;1;1;75;88;100;0;263
2025-08-02;PM;??;100336;0;1;99;71;85;8;263
2025-08-02;PM;??;100402;0;1;100;82;75;6;263
2025-08-02;PM;??;100518;0;4;99;98;65;1;263
2025-08-02;PM;??;100340;0;2;64;98;100;0;262
2025-08-02;PM;??;100420;1;2;61;94;100;7;262
2025-08-02;PM;??;100529;1;2;97;70;94;1;262
2025-08-02;PM;??;100672;0;1;100;99;59;4;262
2025-08-02;PM;??;100706;0;4;85;76;98;3;262
2025-08-02;PM;??;100738;1;1;67;97;90;8;262
2025-08-02;PM;??;100406;1;1;89;95;67;10;261
2025-08-02;PM;??;100585;1;1;86;78;95;2;261
2025-08-02;PM;??;100671;0;1;89;98;65;9;261
2025-08-02;PM;??;100343;1;4;84;92;82;2;260
2025-08-02;PM;??;100345;1;1;100;73;81;6;260
2025-08-02;PM;??;100397;1;1;92;86;73;9;260
2025-08-02;PM;??;100403;1;3;72;96;82;10;260
2025-08-02;PM;??;100566;0;4;91;84;77;8;260
2025-08-02;PM;??;100636;1;1;68;93;93;6;260
2025-08-02;PM;??;100721;1;1;87;76;91;6;260
2025-08-02;PM;??;100532;1;1;87;100;63;9;259
2025-08-02;PM;??;100558;0;4;89;68;96;6;259
2025-08-02;PM;??;100580;1;3;69;100;81;9;259
2025-08-02;PM;??;100629;0;2;64;100;88;6;258
2025-08-02;PM;??;100325;1;2;73;78;100;6;257
2025-08-02;PM;??;100523;1;4;67;94;95;1;257
2025-08-02;PM;??;100628;1;3;85;66;100;6;257
2025-08-02;PM;??;100311;1;4;99;76;76;5;256
2025-08-02;PM;??;100328;1;1;79;70;100;7;256
2025-08-02;PM;??;100422;0;1;98;57;92;9;256
2025-08-02;PM;??;100425;0;4;84;92;77;3;256
2025-08-02;PM;??;100499;1;1;65;86;100;5;256
2025-08-02;PM;??;100618;1;1;91;83;73;9;256
2025-08-02;PM;??;100639;0;4;54;100;97;5;256
2025-08-02;PM;??;100640;1;4;100;50;100;6;256
2025-08-02;PM;??;100317;0;3;80;91;83;1;255
2025-08-02;PM;??;100415;0;3;76;73;100;6;255
2025-08-02;PM;??;100490;1;4;81;71;94;9;255
2025-08-02;PM;??;100586;1;1;63;85;100;7;255
2025-08-02;PM;??;100649;1;2;96;62;89;8;255
2025-08-02;PM;??;100685;1;4;82;68;99;6;255
2025-08-02;PM;??;100353;0;4;94;80;72;8;254
2025-08-02;PM;??;100524;1;2;57;97;91;9;254
2025-08-02;PM;??;100612;1;2;65;89;100;0;254
2025-08-02;PM;??;100448;1;2;100;52;93;8;253
2025-08-02;PM;??;100322;1;2;77;91;82;2;252
2025-08-02;PM;??;100426;0;4;100;71;81;0;252
2025-08-02;PM;??;100506;0;4;98;79;74;1;252
2025-08-02;PM;??;100525;1;4;88;97;58;9;252
2025-08-02;PM;??;100555;0;3;88;100;63;1;252
2025-08-02;PM;??;100714;1;1;90;65;94;3;252
2025-08-02;PM;??;100355;0;4;91;87;64;9;251
2025-08-02;PM;??;100434;1;3;68;74;100;9;251
2025-08-02;PM;??;100444;1;4;100;87;55;9;251
2025-08-02;PM;??;100324;0;3;100;55;84;10;249
2025-08-02;PM;??;100398;0;4;58;97;93;1;249
2025-08-02;PM;??;100498;0;1;73;76;95;5;249
2025-08-02;PM;??;100504;0;4;92;69;88;0;249
2025-08-02;PM;??;100652;1;1;86;54;100;9;249
2025-08-02;PM;??;100416;1;2;100;63;77;8;248
2025-08-02;PM;??;100516;1;3;96;61;91;0;248
2025-08-02;PM;??;100541;1;3;83;91;64;10;248
2025-08-02;PM;??;100572;0;1;90;79;72;7;248
2025-08-02;PM;??;100632;1;2;97;96;51;4;248
2025-08-02;PM;??;100722;1;3;91;88;62;7;248
2025-08-02;PM;??;100313;0;3;87;87;68;5;247
2025-08-02;PM;??;100323;0;1;76;100;71;0;247
2025-08-02;PM;??;100484;1;1;64;79;100;4;247
2025-08-02;PM;??;100486;0;1;100;92;54;1;247
2025-08-02;PM;??;100489;0;2;97;65;83;2;247
2025-08-02;PM;??;100690;0;3;85;89;66;7;247
2025-08-02;PM;??;100349;0;1;59;100;83;4;246
2025-08-02;PM;??;100350;0;4;73;79;85;9;246
2025-08-02;PM;??;100496;1;4;100;78;60;8;246
2025-08-02;PM;??;100678;1;4;100;60;86;0;246
2025-08-02;PM;??;100732;1;3;87;76;80;3;246
2025-08-02;PM;??;100347;1;1;89;95;58;3;245
2025-08-02;PM;??;100598;1;4;81;58;97;9;245
2025-08-02;PM;??;100620;1;2;52;90;95;8;245
2025-08-02;PM;??;100651;1;1;71;100;69;5;245
2025-08-02;PM;??;100447;1;2;86;95;57;6;244
2025-08-02;PM;??;100683;1;2;65;82;89;8;244
2025-08-02;PM;??;100734;1;4;100;56;84;4;244
2025-08-02;PM;??;100330;0;4;61;79;100;3;243
2025-08-02;PM;??;100394;1;2;81;76;79;7;243
2025-08-02;PM;??;100417;1;1;89;100;53;1;243
2025-08-02;PM;??;100431;1;2;79;57;100;7;243
2025-08-02;PM;??;100551;0;1;63;85;92;3;243
2025-08-02;PM;??;100719;0;4;100;67;73;3;243
2025-08-02;PM;??;100316;1;4;82;97;62;1;242
2025-08-02;PM;??;100423;1;1;64;69;100;9;242
2025-08-02;PM;??;100445;1;1;86;54;100;2;242
2025-08-02;PM;??;100557;1;4;82;95;59;6;242
2025-08-02;PM;??;100700;1;3;100;53;86;3;242
2025-08-02;PM;??;100705;1;4;77;92;69;4;242
2025-08-02;PM;??;100497;1;1;100;87;53;1;241
2025-08-02;PM;??;100526;0;4;70;100;63;8;241
2025-08-02;PM;??;100553;1;4;86;66;79;10;241
2025-08-02;PM;??;100619;0;2;100;54;86;1;241
2025-08-02;PM;??;100654;1;3;100;70;70;1;241
2025-08-02;PM;??;100400;1;4;57;85;93;5;240
2025-08-02;PM;??;100419;1;1;52;100;78;10;240
2025-08-02;PM;??;100430;0;1;81;97;54;8;240
2025-08-02;PM;??;100577;0;4;83;54;100;3;240
2025-08-02;PM;??;100421;0;1;71;100;58;10;239
2025-08-02;PM;??;100575;0;1;94;60;82;3;239
2025-08-02;PM;??;100576;1;1;89;80;69;1;239
2025-08-02;PM;??;100588;1;2;53;89;88;9;239
2025-08-02;PM;??;100699;1;4;97;66;68;8;239
2025-08-02;PM;??;100570;1;3;96;61;76;5;238
2025-08-02;PM;??;100625;1;1;78;100;57;3;238
2025-08-02;PM;??;100711;1;1;55;95;80;8;238
2025-08-02;PM;??;100718;1;1;76;54;100;8;238
2025-08-02;PM;??;100480;1;1;55;99;76;7;237
2025-08-02;PM;??;100565;1;1;70;65;99;3;237
2025-08-02;PM;??;100604;0;1;55;85;94;3;237
2025-08-02;PM;??;100607;1;3;92;75;63;7;237
2025-08-02;PM;??;100615;1;3;70;100;65;2;237
2025-08-02;PM;??;100716;0;4;90;50;93;4;237
2025-08-02;PM;??;100335;1;1;67;100;60;9;236
2025-08-02;PM;??;100424;1;4;52;87;92;5;236
2025-08-02;PM;??;100492;1;1;72;87;73;4;236
2025-08-02;PM;??;100579;0;2;71;86;76;3;236
2025-08-02;PM;??;100614;0;4;95;54;85;2;236
2025-08-02;PM;??;100669;0;1;98;61;75;2;236
2025-08-02;PM;??;100407;0;1;76;55;97;7;235
2025-08-02;PM;??;100412;0;4;77;98;58;2;235
2025-08-02;PM;??;100596;1;2;86;66;73;10;235
2025-08-02;PM;??;100610;0;4;92;79;54;10;235
2025-08-02;PM;??;100332;1;4;69;87;74;4;234
2025-08-02;PM;??;100393;0;4;70;68;94;2;234
2025-08-02;PM;??;100709;1;4;54;80;99;1;234
2025-08-02;PM;??;100717;1;4;99;53;76;6;234
2025-08-02;PM;??;100314;1;4;58;86;85;4;233
2025-08-02;PM;??;100358;0;4;54;99;70;10;233
2025-08-02;PM;??;100433;0;4;49;92;90;2;233
2025-08-02;PM;??;100554;1;3;65;83;79;6;233
2025-08-02;PM;??;100581;1;2;92;78;56;7;233
2025-08-02;PM;??;100599;1;3;75;61;87;10;233
2025-08-02;PM;??;100436;1;2;97;64;63;8;232
2025-08-02;PM;??;100487;1;1;67;64;95;6;232
2025-08-02;PM;??;100552;1;4;83;64;75;10;232
2025-08-02;PM;??;100631;0;4;62;99;64;7;232
2025-08-02;PM;??;100684;0;1;67;69;93;3;232
2025-08-02;PM;??;100735;1;4;63;100;68;1;232
2025-08-02;PM;??;100493;1;4;73;75;82;1;231
2025-08-02;PM;??;100548;0;1;73;66;85;7;231
2025-08-02;PM;??;100564;0;3;59;68;96;8;231
2025-08-02;PM;??;100686;1;4;56;72;100;3;231
2025-08-02;PM;??;100710;1;3;60;75;90;6;231
2025-08-02;PM;??;100538;0;1;54;86;84;6;230
2025-08-02;PM;??;100359;1;4;100;72;51;6;229
2025-08-02;PM;??;100481;0;1;66;97;64;2;229
2025-08-02;PM;??;100515;1;3;73;93;61;2;229
2025-08-02;PM;??;100546;0;1;87;81;58;3;229
2025-08-02;PM;??;100318;1;1;67;100;57;4;228
2025-08-02;PM;??;100363;1;4;53;97;73;5;228
2025-08-02;PM;??;100396;0;3;98;64;58;8;228
2025-08-02;PM;??;100429;1;4;54;74;100;0;228
2025-08-02;PM;??;100501;1;1;72;66;86;4;228
2025-08-02;PM;??;100569;1;4;55;83;90;0;228
2025-08-02;PM;??;100656;1;1;68;55;97;8;228
2025-08-02;PM;??;100737;1;1;74;56;96;2;228
2025-08-02;PM;??;100510;0;4;84;73;65;5;227
2025-08-02;PM;??;100616;1;4;93;66;61;7;227
2025-08-02;PM;??;100665;1;2;77;50;100;0;227
2025-08-02;PM;??;100708;0;3;72;100;55;0;227
2025-08-02;PM;??;100331;0;2;56;70;90;10;226
2025-08-02;PM;??;100389;1;2;56;61;100;9;226
2025-08-02;PM;??;100439;0;4;75;81;67;3;226
2025-08-02;PM;??;100442;0;1;85;60;77;4;226
2025-08-02;PM;??;100703;1;2;59;71;96;0;226
2025-08-02;PM;??;100485;1;4;96;63;59;7;225
2025-08-02;PM;??;100522;1;4;49;79;90;7;225
2025-08-02;PM;??;100597;1;4;58;92;74;1;225
2025-08-02;PM;??;100642;0;4;86;60;73;6;225
2025-08-02;PM;??;100643;1;1;77;69;71;8;225
2025-08-02;PM;??;100682;1;4;64;60;97;4;225
2025-08-02;PM;??;100694;0;3;70;67;81;7;225
2025-08-02;PM;??;100701;1;4;84;82;50;9;225
2025-08-02;PM;??;100342;1;3;62;81;72;9;224
2025-08-02;PM;??;100364;1;1;77;55;87;5;224
2025-08-02;PM;??;100391;0;1;68;71;84;1;224
2025-08-02;PM;??;100401;0;1;55;92;72;5;224
2025-08-02;PM;??;100574;1;1;52;69;100;3;224
2025-08-02;PM;??;100606;1;2;77;76;66;5;224
2025-08-02;PM;??;100440;0;2;65;57;93;8;223
2025-08-02;PM;??;100623;1;4;59;84;70;10;223
2025-08-02;PM;??;100338;0;1;82;83;53;4;222
2025-08-02;PM;??;100362;1;4;67;92;61;2;222
2025-08-02;PM;??;100418;1;4;66;69;78;9;222
2025-08-02;PM;??;100584;0;3;88;74;59;1;222
2025-08-02;PM;??;100633;1;3;57;74;84;7;222
2025-08-02;PM;??;100659;0;2;64;57;100;1;222
2025-08-02;PM;??;100675;0;1;54;94;72;2;222
2025-08-02;PM;??;100312;1;2;65;52;98;6;221
2025-08-02;PM;??;100365;0;2;91;70;58;2;221
2025-08-02;PM;??;100511;0;1;66;92;55;8;221
2025-08-02;PM;??;100549;0;1;95;60;57;9;221
2025-08-02;PM;??;100550;1;3;64;86;61;10;221
2025-08-02;PM;??;100666;1;1;60;60;100;1;221
2025-08-02;PM;??;100713;0;4;89;57;72;3;221
2025-08-02;PM;??;100341;1;4;100;65;54;1;220
2025-08-02;PM;??;100446;1;1;71;68;72;9;220
2025-08-02;PM;??;100571;1;2;86;80;52;2;220
2025-08-02;PM;??;100658;1;2;74;89;49;8;220
2025-08-02;PM;??;100726;1;1;87;57;72;4;220
2025-08-02;PM;??;100414;1;4;68;91;50;10;219
2025-08-02;PM;??;100505;1;1;58;53;100;8;219
2025-08-02;PM;??;100508;0;2;63;60;89;7;219
2025-08-02;PM;??;100543;1;4;49;94;72;4;219
2025-08-02;PM;??;100600;0;2;74;73;71;1;219
2025-08-02;PM;??;100609;1;1;51;93;71;4;219
2025-08-02;PM;??;100645;0;4;60;66;93;0;219
2025-08-02;PM;??;100692;1;1;51;67;96;5;219
2025-08-02;PM;??;100333;0;1;91;69;55;3;218
2025-08-02;PM;??;100559;1;4;92;59;64;3;218
2025-08-02;PM;??;100573;0;4;69;98;48;3;218
2025-08-02;PM;??;100670;1;1;90;55;73;0;218
2025-08-02;PM;??;100727;1;4;58;92;60;8;218
2025-08-02;PM;??;100663;1;1;78;72;66;1;217
2025-08-02;PM;??;100668;1;4;100;64;48;5;217
2025-08-02;PM;??;100712;1;1;57;93;67;0;217
2025-08-02;PM;??;100491;0;1;60;55;99;2;216
2025-08-02;PM;??;100494;1;3;72;66;73;5;216
2025-08-02;PM;??;100583;0;1;76;70;64;6;216
2025-08-02;PM;??;100677;1;4;88;60;66;2;216
2025-08-02;PM;??;100698;1;2;89;54;71;2;216
2025-08-02;PM;??;100315;1;2;96;49;65;5;215
2025-08-02;PM;??;100366;0;4;53;87;70;5;215
2025-08-02;PM;??;100587;0;4;76;60;78;1;215
2025-08-02;PM;??;100715;0;2;67;64;77;7;215
2025-08-02;PM;??;100437;1;1;84;67;60;3;214
2025-08-02;PM;??;100507;1;4;53;96;56;9;214
2025-08-02;PM;??;100647;1;3;94;64;54;2;214
2025-08-02;PM;??;100664;1;4;73;57;84;0;214
2025-08-02;PM;??;100320;1;2;68;72;71;2;213
2025-08-02;PM;??;100409;0;1;75;61;76;1;213
2025-08-02;PM;??;100653;0;4;74;67;63;9;213
2025-08-02;PM;??;100326;1;4;90;59;55;8;212
2025-08-02;PM;??;100568;1;2;63;61;78;10;212
2025-08-02;PM;??;100582;1;2;54;61;91;6;212
2025-08-02;PM;??;100595;1;2;83;57;70;2;212
2025-08-02;PM;??;100681;1;2;59;92;58;3;212
2025-08-02;PM;??;100693;0;1;93;60;53;6;212
2025-08-02;PM;??;100704;1;3;78;82;50;2;212
2025-08-02;PM;??;100560;1;2;86;57;61;7;211
2025-08-02;PM;??;100611;1;3;66;84;51;10;211
2025-08-02;PM;??;100648;1;3;53;56;99;3;211
2025-08-02;PM;??;100655;1;2;49;70;84;8;211
2025-08-02;PM;??;100707;1;4;50;52;99;10;211
2025-08-02;PM;??;100346;0;4;64;68;71;6;209
2025-08-02;PM;??;100488;0;4;77;50;80;2;209
2025-08-02;PM;??;100622;0;3;54;95;54;6;209
2025-08-02;PM;??;100634;1;4;74;70;63;2;209
2025-08-02;PM;??;100637;1;3;77;55;72;5;209
2025-08-02;PM;??;100337;1;4;62;64;75;7;208
2025-08-02;PM;??;100339;1;3;58;73;69;8;208
2025-08-02;PM;??;100535;1;3;63;68;73;4;208
2025-08-02;PM;??;100562;1;1;86;52;62;8;208
2025-08-02;PM;??;100613;1;3;78;77;53;0;208
2025-08-02;PM;??;100540;1;1;52;88;65;2;207
2025-08-02;PM;??;100547;1;1;84;70;52;1;207
2025-08-02;PM;??;100348;1;3;52;48;96;10;206
2025-08-02;PM;??;100660;1;4;59;74;70;2;205
2025-08-02;PM;??;100733;1;2;63;82;55;5;205
2025-08-02;PM;??;100410;1;1;51;60;85;8;204
2025-08-02;PM;??;100561;1;2;55;88;57;4;204
2025-08-02;PM;??;100730;1;1;55;85;62;2;204
2025-08-02;PM;??;100361;1;3;49;100;52;2;203
2025-08-02;PM;??;100512;1;1;62;61;72;8;203
2025-08-02;PM;??;100539;1;3;75;72;51;5;203
2025-08-02;PM;??;100310;1;4;70;50;75;7;202
2025-08-02;PM;??;100428;1;1;51;59;84;8;202
2025-08-02;PM;??;100590;0;3;54;97;49;2;202
2025-08-02;PM;??;100392;1;4;52;93;51;5;201
2025-08-02;PM;??;100405;1;4;57;88;51;5;201
2025-08-02;PM;??;100495;0;4;52;79;63;7;201
2025-08-02;PM;??;100360;0;2;51;73;73;3;200
2025-08-02;PM;??;100503;0;1;62;51;84;3;200
2025-08-02;PM;??;100697;0;1;67;76;53;4;200
2025-08-02;PM;??;100544;1;1;78;56;60;5;199
2025-08-02;PM;??;100517;1;2;58;69;71;0;198
2025-08-02;PM;??;100592;0;1;75;53;67;3;198
2025-08-02;PM;??;100608;0;3;59;67;66;6;198
2025-08-02;PM;??;100641;0;4;73;52;67;6;198
2025-08-02;PM;??;100724;1;4;59;53;76;10;198
2025-08-02;PM;??;100536;0;1;72;56;62;7;197
2025-08-02;PM;??;100728;1;2;66;63;58;10;197
2025-08-02;PM;??;100352;1;4;48;77;66;5;196
2025-08-02;PM;??;100679;0;1;51;68;72;5;196
2025-08-02;PM;??;100545;0;2;81;57;48;9;195
2025-08-02;PM;??;100691;0;3;62;79;51;3;195
2025-08-02;PM;??;100441;1;4;52;48;92;2;194
2025-08-02;PM;??;100667;1;1;72;58;58;6;194
2025-08-02;PM;??;100334;1;4;85;48;59;1;193
2025-08-02;PM;??;100413;0;1;51;69;72;1;193
2025-08-02;PM;??;100563;0;4;60;54;77;2;193
2025-08-02;PM;??;100644;0;2;55;50;86;2;193
2025-08-02;PM;??;100519;1;3;81;61;49;1;192
2025-08-02;PM;??;100723;0;3;65;52;75;0;192
2025-08-02;PM;??;100567;1;2;59;72;55;5;191
2025-08-02;PM;??;100408;0;2;50;55;80;4;189
2025-08-02;PM;??;100720;1;4;51;60;78;0;189
2025-08-02;PM;??;100357;0;1;65;70;52;1;188
2025-08-02;PM;??;100432;1;4;59;67;56;6;188
2025-08-02;PM;??;100601;0;4;57;50;80;1;188
2025-08-02;PM;??;100344;1;4;63;63;58;3;187
2025-08-02;PM;??;100404;1;2;62;60;64;1;187
2025-08-02;PM;??;100624;0;1;56;65;56;9;186
2025-08-02;PM;??;100520;0;2;56;55;63;9;183
2025-08-02;PM;??;100531;1;2;54;70;52;7;183
2025-08-02;PM;??;100542;1;4;64;52;63;4;183
2025-08-02;PM;??;100602;1;3;58;72;51;2;183
2025-08-02;PM;??;100673;1;4;54;58;63;8;183
2025-08-02;PM;??;100533;1;1;66;51;58;1;176
2025-08-02;PM;??;100591;1;1;65;53;56;0;174
2025-08-02;PM;??;100725;1;1;67;54;53;0;174
2025-08-02;PM;??;100537;1;4;55;57;51;5;168
