Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-03;ITSS;????;102325;0;4;100;96;90;5;291
2025-08-03;ITSS;????;100973;1;3;100;95;92;3;290
2025-08-03;ITSS;????;101321;1;4;100;97;92;1;290
2025-08-03;ITSS;????;102022;0;3;100;90;100;0;290
2025-08-03;ITSS;????;102103;0;2;100;96;94;0;290
2025-08-03;ITSS;????;101129;0;4;98;100;90;1;289
2025-08-03;ITSS;????;101219;1;4;100;80;100;9;289
2025-08-03;ITSS;????;100878;1;3;84;100;100;4;288
2025-08-03;ITSS;????;100969;1;4;100;96;88;4;288
2025-08-03;ITSS;????;100970;1;3;100;85;100;3;288
2025-08-03;ITSS;????;101026;1;4;93;95;100;0;288
2025-08-03;ITSS;????;101135;0;4;91;92;100;5;288
2025-08-03;ITSS;????;101332;0;2;100;88;95;5;288
2025-08-03;ITSS;????;101375;1;3;93;100;89;6;288
2025-08-03;ITSS;????;102311;1;2;93;96;98;1;288
2025-08-03;ITSS;????;102330;1;1;87;98;95;8;288
2025-08-03;ITSS;????;100768;0;2;95;99;89;4;287
2025-08-03;ITSS;????;101171;0;3;100;80;99;8;287
2025-08-03;ITSS;????;101205;1;4;100;100;81;6;287
2025-08-03;ITSS;????;101364;0;3;96;100;87;4;287
2025-08-03;ITSS;????;101366;1;3;98;97;82;10;287
2025-08-03;ITSS;????;102258;0;4;100;100;77;10;287
2025-08-03;ITSS;????;100813;1;4;100;100;76;10;286
2025-08-03;ITSS;????;100951;1;4;100;91;94;1;286
2025-08-03;ITSS;????;101553;0;4;99;97;87;3;286
2025-08-03;ITSS;????;101856;1;4;80;100;99;7;286
2025-08-03;ITSS;????;101875;1;4;89;98;99;0;286
2025-08-03;ITSS;????;101030;1;2;85;92;100;8;285
2025-08-03;ITSS;????;101040;0;4;91;100;85;9;285
2025-08-03;ITSS;????;101144;1;3;88;92;95;10;285
2025-08-03;ITSS;????;101853;0;2;100;85;92;8;285
2025-08-03;ITSS;????;102334;0;3;95;100;86;4;285
2025-08-03;ITSS;????;100912;1;3;90;95;94;5;284
2025-08-03;ITSS;????;102231;1;3;100;100;74;10;284
2025-08-03;ITSS;????;102283;1;4;100;78;100;6;284
2025-08-03;ITSS;????;101111;1;4;96;100;85;2;283
2025-08-03;ITSS;????;101170;1;3;100;91;85;7;283
2025-08-03;ITSS;????;100886;1;4;98;81;100;3;282
2025-08-03;ITSS;????;100892;1;2;94;82;100;6;282
2025-08-03;ITSS;????;101027;1;4;83;96;100;3;282
2025-08-03;ITSS;????;101141;0;3;87;100;88;7;282
2025-08-03;ITSS;????;101254;0;3;94;79;100;9;282
2025-08-03;ITSS;????;101300;1;3;100;73;100;9;282
2025-08-03;ITSS;????;101549;1;3;99;79;96;8;282
2025-08-03;ITSS;????;102047;1;3;100;100;80;2;282
2025-08-03;ITSS;????;100777;1;2;78;100;100;3;281
2025-08-03;ITSS;????;100853;1;3;86;92;99;4;281
2025-08-03;ITSS;????;100993;0;1;84;91;100;6;281
2025-08-03;ITSS;????;101310;1;4;90;100;82;9;281
2025-08-03;ITSS;????;101335;0;3;100;91;83;7;281
2025-08-03;ITSS;????;101386;1;3;87;84;100;10;281
2025-08-03;ITSS;????;101545;1;4;77;100;100;4;281
2025-08-03;ITSS;????;102248;1;3;99;88;84;10;281
2025-08-03;ITSS;????;100887;0;3;91;80;100;9;280
2025-08-03;ITSS;????;100901;1;3;93;87;95;5;280
2025-08-03;ITSS;????;100953;1;2;84;100;94;2;280
2025-08-03;ITSS;????;100971;1;3;84;100;93;3;280
2025-08-03;ITSS;????;100977;1;4;99;79;100;2;280
2025-08-03;ITSS;????;101206;1;3;97;94;89;0;280
2025-08-03;ITSS;????;101431;1;4;82;92;100;6;280
2025-08-03;ITSS;????;101162;0;4;100;96;81;2;279
2025-08-03;ITSS;????;101344;1;1;96;99;83;1;279
2025-08-03;ITSS;????;101390;0;4;81;92;100;6;279
2025-08-03;ITSS;????;100850;1;3;92;92;85;9;278
2025-08-03;ITSS;????;101379;1;4;100;86;83;9;278
2025-08-03;ITSS;????;102339;0;4;81;97;100;0;278
2025-08-03;ITSS;????;100797;0;2;99;77;91;10;277
2025-08-03;ITSS;????;100959;1;4;74;100;98;5;277
2025-08-03;ITSS;????;101293;0;3;100;70;100;7;277
2025-08-03;ITSS;????;101308;1;4;90;86;99;2;277
2025-08-03;ITSS;????;101312;1;4;100;96;77;4;277
2025-08-03;ITSS;????;101433;1;3;76;100;100;1;277
2025-08-03;ITSS;????;102270;1;3;98;78;98;3;277
2025-08-03;ITSS;????;100752;1;3;90;81;95;10;276
2025-08-03;ITSS;????;100767;1;2;69;98;100;9;276
2025-08-03;ITSS;????;100900;1;3;89;100;79;8;276
2025-08-03;ITSS;????;101132;1;3;98;68;100;10;276
2025-08-03;ITSS;????;101189;0;4;77;100;92;7;276
2025-08-03;ITSS;????;101280;1;3;99;77;100;0;276
2025-08-03;ITSS;????;101325;1;4;100;74;100;2;276
2025-08-03;ITSS;????;102297;0;3;94;85;93;4;276
2025-08-03;ITSS;????;100759;1;3;73;100;97;5;275
2025-08-03;ITSS;????;100859;1;3;100;71;100;4;275
2025-08-03;ITSS;????;100861;0;3;80;94;100;1;275
2025-08-03;ITSS;????;100922;1;4;88;88;95;4;275
2025-08-03;ITSS;????;100955;1;3;100;80;91;4;275
2025-08-03;ITSS;????;101007;0;3;100;67;100;8;275
2025-08-03;ITSS;????;101199;0;3;82;100;87;6;275
2025-08-03;ITSS;????;101230;1;3;99;100;69;7;275
2025-08-03;ITSS;????;101396;1;2;100;68;98;9;275
2025-08-03;ITSS;????;100940;1;4;100;100;70;4;274
2025-08-03;ITSS;????;101345;1;3;65;100;100;9;274
2025-08-03;ITSS;????;101577;1;3;96;97;76;5;274
2025-08-03;ITSS;????;101581;0;3;94;71;100;9;274
2025-08-03;ITSS;????;102085;1;3;100;64;100;10;274
2025-08-03;ITSS;????;102340;1;2;81;90;96;7;274
2025-08-03;ITSS;????;100772;0;3;100;86;80;7;273
2025-08-03;ITSS;????;101188;1;4;97;100;76;0;273
2025-08-03;ITSS;????;101255;0;3;100;99;69;5;273
2025-08-03;ITSS;????;101836;0;3;100;100;67;6;273
2025-08-03;ITSS;????;102061;1;2;68;100;100;5;273
2025-08-03;ITSS;????;102269;1;3;79;90;100;4;273
2025-08-03;ITSS;????;100972;0;4;100;69;100;3;272
2025-08-03;ITSS;????;101238;1;4;99;100;64;9;272
2025-08-03;ITSS;????;101349;1;4;78;92;93;9;272
2025-08-03;ITSS;????;101402;0;3;100;85;86;1;272
2025-08-03;ITSS;????;102044;0;3;100;92;77;3;272
2025-08-03;ITSS;????;102308;1;2;72;93;98;9;272
2025-08-03;ITSS;????;100851;0;2;82;97;87;5;271
2025-08-03;ITSS;????;100976;1;2;97;100;68;6;271
2025-08-03;ITSS;????;102291;0;2;90;93;79;9;271
2025-08-03;ITSS;????;100812;0;1;89;88;88;5;270
2025-08-03;ITSS;????;100843;1;4;98;69;100;3;270
2025-08-03;ITSS;????;100865;0;1;90;83;92;5;270
2025-08-03;ITSS;????;100990;0;3;100;90;70;10;270
2025-08-03;ITSS;????;101177;1;4;95;70;100;5;270
2025-08-03;ITSS;????;101181;1;4;100;63;98;9;270
2025-08-03;ITSS;????;101267;1;4;100;100;65;5;270
2025-08-03;ITSS;????;101410;0;3;96;98;73;3;270
2025-08-03;ITSS;????;102045;0;3;82;100;78;10;270
2025-08-03;ITSS;????;102080;1;4;100;63;100;7;270
2025-08-03;ITSS;????;102096;1;3;100;100;62;8;270
2025-08-03;ITSS;????;100804;1;3;88;80;96;5;269
2025-08-03;ITSS;????;101128;1;2;71;100;95;3;269
2025-08-03;ITSS;????;101151;1;4;93;69;100;7;269
2025-08-03;ITSS;????;101447;0;3;100;66;100;3;269
2025-08-03;ITSS;????;101543;0;3;77;87;100;5;269
2025-08-03;ITSS;????;101859;0;4;73;93;93;10;269
2025-08-03;ITSS;????;102030;0;4;100;66;100;3;269
2025-08-03;ITSS;????;102300;0;4;81;86;100;2;269
2025-08-03;ITSS;????;100730;1;3;100;86;80;2;268
2025-08-03;ITSS;????;100870;1;2;89;99;80;0;268
2025-08-03;ITSS;????;100933;1;4;93;86;83;6;268
2025-08-03;ITSS;????;101567;1;4;84;95;87;2;268
2025-08-03;ITSS;????;101848;1;4;88;85;91;4;268
2025-08-03;ITSS;????;101857;1;1;96;100;63;9;268
2025-08-03;ITSS;????;100961;0;4;72;94;96;5;267
2025-08-03;ITSS;????;101204;1;4;85;86;96;0;267
2025-08-03;ITSS;????;101446;0;3;71;87;100;9;267
2025-08-03;ITSS;????;101996;1;2;77;88;100;2;267
2025-08-03;ITSS;????;102010;1;4;92;89;78;8;267
2025-08-03;ITSS;????;102014;1;4;99;58;100;10;267
2025-08-03;ITSS;????;102075;1;2;93;100;73;1;267
2025-08-03;ITSS;????;102302;1;1;92;99;73;3;267
2025-08-03;ITSS;????;100867;1;1;78;98;88;2;266
2025-08-03;ITSS;????;100893;1;4;94;86;76;10;266
2025-08-03;ITSS;????;100925;1;4;87;71;100;8;266
2025-08-03;ITSS;????;101020;0;1;70;97;89;10;266
2025-08-03;ITSS;????;102020;0;3;85;100;78;3;266
2025-08-03;ITSS;????;102232;0;4;77;93;87;9;266
2025-08-03;ITSS;????;102293;1;4;64;100;100;2;266
2025-08-03;ITSS;????;100921;1;4;74;94;89;8;265
2025-08-03;ITSS;????;100968;1;3;93;77;94;1;265
2025-08-03;ITSS;????;100988;1;2;92;87;86;0;265
2025-08-03;ITSS;????;101180;1;3;98;100;66;1;265
2025-08-03;ITSS;????;101207;1;3;59;100;100;6;265
2025-08-03;ITSS;????;101246;1;3;79;89;87;10;265
2025-08-03;ITSS;????;101394;1;3;58;97;100;10;265
2025-08-03;ITSS;????;101425;1;4;95;60;100;10;265
2025-08-03;ITSS;????;101552;1;2;72;98;92;3;265
2025-08-03;ITSS;????;101851;1;2;82;84;93;6;265
2025-08-03;ITSS;????;102026;0;1;95;77;91;2;265
2025-08-03;ITSS;????;102077;1;2;77;83;100;5;265
2025-08-03;ITSS;????;102078;1;3;93;75;96;1;265
2025-08-03;ITSS;????;102331;1;3;95;89;77;4;265
2025-08-03;ITSS;????;100749;1;3;81;86;97;0;264
2025-08-03;ITSS;????;100787;1;2;59;100;100;5;264
2025-08-03;ITSS;????;100827;1;3;100;61;93;10;264
2025-08-03;ITSS;????;101190;1;3;91;100;68;5;264
2025-08-03;ITSS;????;101229;0;4;90;80;89;5;264
2025-08-03;ITSS;????;101245;1;3;75;83;100;6;264
2025-08-03;ITSS;????;101289;1;4;100;100;61;3;264
2025-08-03;ITSS;????;101437;0;3;88;92;79;5;264
2025-08-03;ITSS;????;101869;1;3;89;95;79;1;264
2025-08-03;ITSS;????;101984;1;4;95;100;59;10;264
2025-08-03;ITSS;????;102028;0;2;84;88;82;10;264
2025-08-03;ITSS;????;102346;0;2;83;75;100;6;264
2025-08-03;ITSS;????;100852;0;1;94;63;100;6;263
2025-08-03;ITSS;????;100931;0;3;100;96;61;6;263
2025-08-03;ITSS;????;101306;0;4;91;70;100;2;263
2025-08-03;ITSS;????;101359;1;4;100;79;76;8;263
2025-08-03;ITSS;????;101555;0;2;67;100;92;4;263
2025-08-03;ITSS;????;101978;0;2;83;90;90;0;263
2025-08-03;ITSS;????;102009;0;3;56;100;100;7;263
2025-08-03;ITSS;????;102066;1;4;99;66;95;3;263
2025-08-03;ITSS;????;102124;1;3;78;83;100;2;263
2025-08-03;ITSS;????;102268;0;1;100;82;77;4;263
2025-08-03;ITSS;????;100863;1;3;89;96;70;7;262
2025-08-03;ITSS;????;100997;0;3;78;100;78;6;262
2025-08-03;ITSS;????;101045;1;4;70;100;89;3;262
2025-08-03;ITSS;????;101152;0;4;75;77;100;10;262
2025-08-03;ITSS;????;101296;1;2;83;98;72;9;262
2025-08-03;ITSS;????;101835;0;4;83;82;93;4;262
2025-08-03;ITSS;????;102000;1;3;90;91;75;6;262
2025-08-03;ITSS;????;102024;1;4;99;96;63;4;262
2025-08-03;ITSS;????;102038;1;2;74;89;96;3;262
2025-08-03;ITSS;????;100792;0;3;97;92;66;6;261
2025-08-03;ITSS;????;100842;1;1;95;96;64;6;261
2025-08-03;ITSS;????;100882;0;1;100;69;90;2;261
2025-08-03;ITSS;????;100909;0;4;72;100;80;9;261
2025-08-03;ITSS;????;101191;1;3;87;100;64;10;261
2025-08-03;ITSS;????;101318;0;4;65;100;91;5;261
2025-08-03;ITSS;????;102321;0;1;96;84;80;1;261
2025-08-03;ITSS;????;102353;0;1;70;97;84;10;261
2025-08-03;ITSS;????;100748;1;1;100;95;63;2;260
2025-08-03;ITSS;????;100981;1;1;93;86;79;2;260
2025-08-03;ITSS;????;101164;1;1;88;81;90;1;260
2025-08-03;ITSS;????;101373;1;2;93;78;81;8;260
2025-08-03;ITSS;????;102003;0;3;77;88;87;8;260
2025-08-03;ITSS;????;102029;1;3;100;84;69;7;260
2025-08-03;ITSS;????;102260;0;1;70;94;87;9;260
2025-08-03;ITSS;????;102271;1;2;88;87;81;4;260
2025-08-03;ITSS;????;100728;1;3;87;72;100;0;259
2025-08-03;ITSS;????;100918;1;3;86;78;89;6;259
2025-08-03;ITSS;????;101234;1;3;100;74;78;7;259
2025-08-03;ITSS;????;101287;1;4;92;73;85;9;259
2025-08-03;ITSS;????;101294;0;2;90;80;89;0;259
2025-08-03;ITSS;????;101392;1;3;97;68;87;7;259
2025-08-03;ITSS;????;101571;1;3;82;96;80;1;259
2025-08-03;ITSS;????;101862;0;2;97;94;58;10;259
2025-08-03;ITSS;????;102057;1;3;56;95;100;8;259
2025-08-03;ITSS;????;102107;1;4;99;59;96;5;259
2025-08-03;ITSS;????;102239;0;4;60;94;95;10;259
2025-08-03;ITSS;????;100764;1;4;73;88;87;10;258
2025-08-03;ITSS;????;100911;1;2;85;99;71;3;258
2025-08-03;ITSS;????;100917;1;2;72;98;86;2;258
2025-08-03;ITSS;????;100927;0;3;100;62;86;10;258
2025-08-03;ITSS;????;101172;0;2;85;85;81;7;258
2025-08-03;ITSS;????;101340;0;4;81;100;71;6;258
2025-08-03;ITSS;????;101347;1;2;76;100;81;1;258
2025-08-03;ITSS;????;101362;0;3;60;93;95;10;258
2025-08-03;ITSS;????;101367;1;3;82;100;71;5;258
2025-08-03;ITSS;????;101569;0;4;100;67;89;2;258
2025-08-03;ITSS;????;102035;1;2;99;58;96;5;258
2025-08-03;ITSS;????;102048;0;3;100;80;76;2;258
2025-08-03;ITSS;????;102123;1;3;90;64;97;7;258
2025-08-03;ITSS;????;100888;1;2;100;96;55;6;257
2025-08-03;ITSS;????;100913;1;2;61;94;94;8;257
2025-08-03;ITSS;????;100920;1;4;95;82;75;5;257
2025-08-03;ITSS;????;100999;1;1;70;99;83;5;257
2025-08-03;ITSS;????;101011;1;3;72;96;86;3;257
2025-08-03;ITSS;????;101278;1;2;82;77;94;4;257
2025-08-03;ITSS;????;101419;0;1;85;86;77;9;257
2025-08-03;ITSS;????;101833;1;1;79;79;90;9;257
2025-08-03;ITSS;????;101981;0;4;100;100;52;5;257
2025-08-03;ITSS;????;101983;0;2;100;92;62;3;257
2025-08-03;ITSS;????;102001;0;3;93;84;72;8;257
2025-08-03;ITSS;????;102011;1;3;69;84;96;8;257
2025-08-03;ITSS;????;102105;1;2;100;86;71;0;257
2025-08-03;ITSS;????;100884;0;2;71;96;82;7;256
2025-08-03;ITSS;????;101122;1;3;96;63;95;2;256
2025-08-03;ITSS;????;101169;0;2;57;95;94;10;256
2025-08-03;ITSS;????;101221;1;4;77;74;95;10;256
2025-08-03;ITSS;????;101262;1;2;90;63;94;9;256
2025-08-03;ITSS;????;101331;1;4;93;100;56;7;256
2025-08-03;ITSS;????;101376;0;2;62;95;89;10;256
2025-08-03;ITSS;????;102307;1;3;59;100;93;4;256
2025-08-03;ITSS;????;100762;1;4;83;83;84;5;255
2025-08-03;ITSS;????;100833;1;2;69;96;90;0;255
2025-08-03;ITSS;????;100890;0;3;97;95;63;0;255
2025-08-03;ITSS;????;100905;0;2;73;93;88;1;255
2025-08-03;ITSS;????;101157;0;4;98;55;100;2;255
2025-08-03;ITSS;????;101197;1;4;89;62;100;4;255
2025-08-03;ITSS;????;101223;0;3;92;59;100;4;255
2025-08-03;ITSS;????;101258;0;1;64;95;93;3;255
2025-08-03;ITSS;????;101316;0;1;90;71;87;7;255
2025-08-03;ITSS;????;101399;1;2;90;65;93;7;255
2025-08-03;ITSS;????;101423;1;4;61;100;85;9;255
2025-08-03;ITSS;????;101854;1;3;99;75;75;6;255
2025-08-03;ITSS;????;101858;0;4;62;86;100;7;255
2025-08-03;ITSS;????;101866;0;2;59;90;100;6;255
2025-08-03;ITSS;????;102095;1;1;99;68;84;4;255
2025-08-03;ITSS;????;102229;0;3;97;92;63;3;255
2025-08-03;ITSS;????;102341;1;3;69;83;100;3;255
2025-08-03;ITSS;????;100776;1;4;93;57;97;7;254
2025-08-03;ITSS;????;100779;1;4;72;100;74;8;254
2025-08-03;ITSS;????;100822;0;2;78;92;77;7;254
2025-08-03;ITSS;????;100835;0;2;61;89;96;8;254
2025-08-03;ITSS;????;100856;1;4;57;96;100;1;254
2025-08-03;ITSS;????;100896;0;3;68;99;84;3;254
2025-08-03;ITSS;????;101037;1;3;93;97;63;1;254
2025-08-03;ITSS;????;101110;0;2;65;95;86;8;254
2025-08-03;ITSS;????;101158;0;2;85;92;75;2;254
2025-08-03;ITSS;????;101250;1;2;97;86;68;3;254
2025-08-03;ITSS;????;101285;1;1;47;100;100;7;254
2025-08-03;ITSS;????;101337;1;1;89;81;82;2;254
2025-08-03;ITSS;????;101435;1;3;100;89;64;1;254
2025-08-03;ITSS;????;101864;0;4;69;100;85;0;254
2025-08-03;ITSS;????;102005;0;3;68;84;100;2;254
2025-08-03;ITSS;????;102025;1;3;85;96;67;6;254
2025-08-03;ITSS;????;102104;1;1;79;77;96;2;254
2025-08-03;ITSS;????;102284;1;1;91;98;59;6;254
2025-08-03;ITSS;????;102326;1;4;83;88;77;6;254
2025-08-03;ITSS;????;100840;0;3;53;98;100;2;253
2025-08-03;ITSS;????;101016;0;3;82;83;82;6;253
2025-08-03;ITSS;????;101131;1;4;100;86;64;3;253
2025-08-03;ITSS;????;101176;0;3;100;81;71;1;253
2025-08-03;ITSS;????;101334;1;3;82;97;66;8;253
2025-08-03;ITSS;????;101570;1;4;100;61;86;6;253
2025-08-03;ITSS;????;101865;1;2;88;64;100;1;253
2025-08-03;ITSS;????;102267;0;4;66;86;100;1;253
2025-08-03;ITSS;????;100858;0;2;84;61;100;7;252
2025-08-03;ITSS;????;100904;0;3;93;89;69;1;252
2025-08-03;ITSS;????;101183;1;2;89;91;66;6;252
2025-08-03;ITSS;????;101184;1;3;76;100;70;6;252
2025-08-03;ITSS;????;101852;1;1;97;62;89;4;252
2025-08-03;ITSS;????;102064;1;2;76;95;77;4;252
2025-08-03;ITSS;????;102110;1;3;67;96;80;9;252
2025-08-03;ITSS;????;100841;1;3;100;88;56;7;251
2025-08-03;ITSS;????;101004;1;2;100;87;55;9;251
2025-08-03;ITSS;????;101036;0;2;92;52;99;8;251
2025-08-03;ITSS;????;101041;1;1;87;79;79;6;251
2025-08-03;ITSS;????;101115;1;4;100;93;56;2;251
2025-08-03;ITSS;????;101248;1;4;71;100;71;9;251
2025-08-03;ITSS;????;101271;1;4;100;63;88;0;251
2025-08-03;ITSS;????;101353;1;2;89;80;82;0;251
2025-08-03;ITSS;????;101838;0;4;79;70;92;10;251
2025-08-03;ITSS;????;101998;1;3;92;54;98;7;251
2025-08-03;ITSS;????;102094;1;3;71;94;81;5;251
2025-08-03;ITSS;????;102116;1;2;99;54;90;8;251
2025-08-03;ITSS;????;102247;0;4;93;58;100;0;251
2025-08-03;ITSS;????;102262;1;4;100;89;56;6;251
2025-08-03;ITSS;????;102317;1;2;88;100;59;4;251
2025-08-03;ITSS;????;100774;0;4;72;83;87;8;250
2025-08-03;ITSS;????;100790;1;2;89;68;86;7;250
2025-08-03;ITSS;????;100807;1;4;80;73;92;5;250
2025-08-03;ITSS;????;100903;1;2;78;86;82;4;250
2025-08-03;ITSS;????;100907;0;2;71;79;90;10;250
2025-08-03;ITSS;????;101013;0;3;98;71;77;4;250
2025-08-03;ITSS;????;101140;1;4;74;77;94;5;250
2025-08-03;ITSS;????;101146;1;4;81;69;100;0;250
2025-08-03;ITSS;????;101214;0;3;100;71;71;8;250
2025-08-03;ITSS;????;101218;0;3;80;94;70;6;250
2025-08-03;ITSS;????;101315;0;1;78;70;98;4;250
2025-08-03;ITSS;????;101372;1;3;58;88;96;8;250
2025-08-03;ITSS;????;101384;0;4;100;63;85;2;250
2025-08-03;ITSS;????;101849;1;1;63;84;97;6;250
2025-08-03;ITSS;????;101850;1;2;100;83;65;2;250
2025-08-03;ITSS;????;101991;1;4;63;89;93;5;250
2025-08-03;ITSS;????;102043;0;2;74;91;81;4;250
2025-08-03;ITSS;????;102274;1;2;93;79;74;4;250
2025-08-03;ITSS;????;100770;1;4;79;85;79;6;249
2025-08-03;ITSS;????;100967;1;2;96;70;74;9;249
2025-08-03;ITSS;????;100980;1;4;86;62;100;1;249
2025-08-03;ITSS;????;101225;1;1;90;76;81;2;249
2025-08-03;ITSS;????;101231;0;3;73;81;85;10;249
2025-08-03;ITSS;????;101244;0;4;85;67;89;8;249
2025-08-03;ITSS;????;101268;1;4;68;100;71;10;249
2025-08-03;ITSS;????;101314;1;4;95;71;74;9;249
2025-08-03;ITSS;????;101341;1;4;93;59;97;0;249
2025-08-03;ITSS;????;101357;1;4;100;93;51;5;249
2025-08-03;ITSS;????;101361;0;2;85;56;98;10;249
2025-08-03;ITSS;????;102062;1;3;81;93;71;4;249
2025-08-03;ITSS;????;102072;0;2;88;100;57;4;249
2025-08-03;ITSS;????;102288;1;3;100;91;55;3;249
2025-08-03;ITSS;????;100750;1;3;90;54;94;10;248
2025-08-03;ITSS;????;100800;0;4;82;99;62;5;248
2025-08-03;ITSS;????;100910;1;3;90;94;55;9;248
2025-08-03;ITSS;????;101015;0;3;100;74;67;7;248
2025-08-03;ITSS;????;101133;1;4;88;60;93;7;248
2025-08-03;ITSS;????;101139;1;3;76;100;68;4;248
2025-08-03;ITSS;????;101143;1;2;100;71;69;8;248
2025-08-03;ITSS;????;101179;1;4;55;83;100;10;248
2025-08-03;ITSS;????;101212;1;2;90;51;100;7;248
2025-08-03;ITSS;????;101326;1;4;84;100;55;9;248
2025-08-03;ITSS;????;101328;0;4;55;97;91;5;248
2025-08-03;ITSS;????;101346;1;1;91;52;98;7;248
2025-08-03;ITSS;????;101558;1;4;79;87;73;9;248
2025-08-03;ITSS;????;101568;1;2;94;72;80;2;248
2025-08-03;ITSS;????;101575;0;3;68;100;74;6;248
2025-08-03;ITSS;????;101827;1;4;62;82;97;7;248
2025-08-03;ITSS;????;102098;0;1;65;90;89;4;248
2025-08-03;ITSS;????;102281;0;4;97;59;90;2;248
2025-08-03;ITSS;????;102305;0;3;78;63;97;10;248
2025-08-03;ITSS;????;102335;1;1;59;98;91;0;248
2025-08-03;ITSS;????;100765;0;2;59;85;96;7;247
2025-08-03;ITSS;????;100811;1;2;82;61;99;5;247
2025-08-03;ITSS;????;100872;1;1;87;90;70;0;247
2025-08-03;ITSS;????;100943;0;3;62;100;78;7;247
2025-08-03;ITSS;????;100952;1;1;90;100;49;8;247
2025-08-03;ITSS;????;100978;0;3;92;71;79;5;247
2025-08-03;ITSS;????;101019;1;4;63;76;98;10;247
2025-08-03;ITSS;????;101031;1;3;79;73;95;0;247
2025-08-03;ITSS;????;101121;1;3;62;100;78;7;247
2025-08-03;ITSS;????;101232;0;4;91;59;91;6;247
2025-08-03;ITSS;????;101264;1;4;85;69;85;8;247
2025-08-03;ITSS;????;101307;0;3;59;80;100;8;247
2025-08-03;ITSS;????;101584;1;4;82;67;95;3;247
2025-08-03;ITSS;????;102067;1;1;88;79;78;2;247
2025-08-03;ITSS;????;102082;1;4;58;88;100;1;247
2025-08-03;ITSS;????;102089;1;4;100;68;70;9;247
2025-08-03;ITSS;????;102122;1;3;93;57;89;8;247
2025-08-03;ITSS;????;102233;0;4;94;86;62;5;247
2025-08-03;ITSS;????;102243;1;4;57;98;90;2;247
2025-08-03;ITSS;????;102249;1;2;93;75;79;0;247
2025-08-03;ITSS;????;100871;0;4;90;75;73;8;246
2025-08-03;ITSS;????;100877;0;2;61;100;77;8;246
2025-08-03;ITSS;????;101252;1;4;100;80;64;2;246
2025-08-03;ITSS;????;101323;1;4;76;89;76;5;246
2025-08-03;ITSS;????;101389;0;4;96;82;59;9;246
2025-08-03;ITSS;????;101407;1;3;100;55;82;9;246
2025-08-03;ITSS;????;101554;1;2;90;74;82;0;246
2025-08-03;ITSS;????;101874;1;4;99;64;83;0;246
2025-08-03;ITSS;????;101995;0;4;93;78;74;1;246
2025-08-03;ITSS;????;102115;1;3;72;64;100;10;246
2025-08-03;ITSS;????;100824;1;2;100;70;75;0;245
2025-08-03;ITSS;????;100855;1;4;98;82;58;7;245
2025-08-03;ITSS;????;100958;1;3;87;81;75;2;245
2025-08-03;ITSS;????;101010;1;2;94;64;77;10;245
2025-08-03;ITSS;????;101173;1;3;70;78;93;4;245
2025-08-03;ITSS;????;101249;1;1;67;88;83;7;245
2025-08-03;ITSS;????;101265;0;2;73;90;79;3;245
2025-08-03;ITSS;????;101409;1;4;74;71;94;6;245
2025-08-03;ITSS;????;101436;1;1;65;88;86;6;245
2025-08-03;ITSS;????;101455;1;1;75;97;73;0;245
