Day;Program;ProgramName;ID;Consent;Priority;Physics;Rus;Math;Indiv;Sum
2025-08-01;IVT;???;100055;0;3;100;100;84;8;292
2025-08-01;IVT;???;100120;0;2;80;94;100;8;282
2025-08-01;IVT;???;100000;0;2;73;100;97;7;277
2025-08-01;IVT;???;100136;1;3;78;93;100;4;275
2025-08-01;IVT;???;100125;0;2;79;90;97;6;272
2025-08-01;IVT;???;100071;1;2;79;86;100;3;268
2025-08-01;IVT;???;100070;0;2;62;98;97;10;267
2025-08-01;IVT;???;100124;0;3;98;69;99;1;267
2025-08-01;IVT;???;100103;0;2;85;72;99;8;264
2025-08-01;IVT;???;100041;0;3;88;97;78;0;263
2025-08-01;IVT;???;100116;1;4;84;78;98;1;261
2025-08-01;IVT;???;100105;0;4;65;90;98;7;260
2025-08-01;IVT;???;100007;0;2;80;79;100;0;259
2025-08-01;IVT;???;100001;1;4;76;84;89;9;258
2025-08-01;IVT;???;100043;1;3;96;89;66;6;257
2025-08-01;IVT;???;100077;0;3;98;74;83;1;256
2025-08-01;IVT;???;100126;1;3;91;71;94;0;256
2025-08-01;IVT;???;100005;1;2;86;77;89;3;255
2025-08-01;IVT;???;100050;0;2;74;98;80;1;253
2025-08-01;IVT;???;100175;0;1;72;100;75;6;253
2025-08-01;IVT;???;100033;0;3;78;79;95;0;252
2025-08-01;IVT;???;100049;0;2;88;59;96;9;252
2025-08-01;IVT;???;100098;0;2;100;66;84;2;252
2025-08-01;IVT;???;100114;0;3;88;64;99;0;251
2025-08-01;IVT;???;100035;0;2;74;90;79;7;250
2025-08-01;IVT;???;100003;0;3;73;73;100;3;249
2025-08-01;IVT;???;100059;0;2;91;72;76;10;249
2025-08-01;IVT;???;100009;0;4;90;73;78;7;248
2025-08-01;IVT;???;100052;1;3;72;81;92;2;247
2025-08-01;IVT;???;100051;0;2;91;92;57;5;245
2025-08-01;IVT;???;100138;0;1;76;70;91;7;244
2025-08-01;IVT;???;100142;0;3;96;85;54;7;242
2025-08-01;IVT;???;100130;0;3;100;91;47;3;241
2025-08-01;IVT;???;100047;0;2;67;93;69;10;239
2025-08-01;IVT;???;100107;0;4;74;64;92;9;239
2025-08-01;IVT;???;100117;1;3;91;75;72;1;239
2025-08-01;IVT;???;100072;0;2;88;99;51;0;238
2025-08-01;IVT;???;100096;0;1;76;76;84;2;238
2025-08-01;IVT;???;100100;0;3;85;67;78;8;238
2025-08-01;IVT;???;100178;0;3;69;94;69;6;238
2025-08-01;IVT;???;100106;0;2;87;57;88;4;236
2025-08-01;IVT;???;100141;0;3;61;76;96;3;236
2025-08-01;IVT;???;100053;0;2;79;55;100;1;235
2025-08-01;IVT;???;100058;0;3;86;54;87;8;235
2025-08-01;IVT;???;100080;0;3;59;85;84;7;235
2025-08-01;IVT;???;100112;0;4;76;100;50;9;235
2025-08-01;IVT;???;100042;0;3;99;52;78;5;234
2025-08-01;IVT;???;100132;0;4;49;76;100;8;233
2025-08-01;IVT;???;100056;0;2;62;99;59;10;230
2025-08-01;IVT;???;100133;0;3;71;58;100;0;229
2025-08-01;IVT;???;100054;1;1;72;87;59;10;228
2025-08-01;IVT;???;100179;0;3;47;90;84;7;228
2025-08-01;IVT;???;100002;1;2;61;68;96;2;227
2025-08-01;IVT;???;100135;0;4;97;57;72;1;227
2025-08-01;IVT;???;100109;0;2;53;84;82;6;225
2025-08-01;IVT;???;100008;0;4;92;49;74;8;223
2025-08-01;IVT;???;100131;0;2;100;67;52;3;222
2025-08-01;IVT;???;100079;1;3;81;59;80;1;221
2025-08-01;IVT;???;100101;0;2;68;59;93;1;221
2025-08-01;IVT;???;100111;0;1;54;99;62;5;220
2025-08-01;IVT;???;100122;0;3;59;67;85;9;220
2025-08-01;IVT;???;100129;0;2;82;55;74;9;220
2025-08-01;IVT;???;100034;0;1;65;83;70;0;218
2025-08-01;IVT;???;100046;0;1;70;63;78;7;218
2025-08-01;IVT;???;100110;0;3;77;82;51;6;216
2025-08-01;IVT;???;100128;0;1;80;47;82;4;213
2025-08-01;IVT;???;100037;0;3;73;61;73;5;212
2025-08-01;IVT;???;100057;1;2;75;78;52;7;212
2025-08-01;IVT;???;100073;1;2;61;53;88;10;212
2025-08-01;IVT;???;100137;0;3;96;58;55;3;212
2025-08-01;IVT;???;100139;0;3;60;58;87;7;212
2025-08-01;IVT;???;100097;0;1;96;59;51;5;211
2025-08-01;IVT;???;100078;1;4;59;77;65;9;210
2025-08-01;IVT;???;100115;0;3;100;48;52;10;210
2025-08-01;IVT;???;100176;1;3;66;60;77;7;210
2025-08-01;IVT;???;100036;0;3;51;76;74;8;209
2025-08-01;IVT;???;100118;0;3;78;59;69;3;209
2025-08-01;IVT;???;100119;0;2;85;74;49;0;208
2025-08-01;IVT;???;100045;0;3;62;62;75;8;207
2025-08-01;IVT;???;100095;1;1;82;59;62;4;207
2025-08-01;IVT;???;100094;1;1;61;94;51;0;206
2025-08-01;IVT;???;100123;1;2;100;49;50;5;204
2025-08-01;IVT;???;100121;0;2;49;52;98;4;203
2025-08-01;IVT;???;100104;0;1;62;79;59;1;201
2025-08-01;IVT;???;100177;0;1;65;66;68;2;201
2025-08-01;IVT;???;100038;0;3;52;81;61;6;200
2025-08-01;IVT;???;100076;0;2;79;54;66;0;199
2025-08-01;IVT;???;100108;0;3;65;54;75;2;196
2025-08-01;IVT;???;100113;0;3;57;66;64;9;196
2025-08-01;IVT;???;100134;0;3;59;55;74;0;188
2025-08-01;IVT;???;100099;0;4;49;62;70;5;186
2025-08-01;IVT;???;100039;0;2;49;65;62;7;183
2025-08-01;IVT;???;100040;0;3;64;61;48;10;183
2025-08-01;IVT;???;100102;0;2;47;57;77;1;182
2025-08-01;IVT;???;100044;1;2;62;48;61;9;180
2025-08-01;IVT;???;100006;1;4;65;48;51;10;174
2025-08-01;IVT;???;100127;0;2;54;56;58;6;174
2025-08-01;IVT;???;100048;0;2;49;69;50;5;173
2025-08-01;ITSS;????;100013;0;3;100;92;100;7;299
2025-08-01;ITSS;????;100014;0;4;100;87;86;9;282
2025-08-01;ITSS;????;100011;0;2;88;99;85;3;275
2025-08-01;ITSS;????;100146;1;4;80;94;99;1;274
2025-08-01;ITSS;????;100071;1;3;79;86;100;3;268
2025-08-01;ITSS;????;100070;0;3;62;98;97;10;267
2025-08-01;ITSS;????;100041;0;1;88;97;78;0;263
2025-08-01;ITSS;????;100015;0;3;100;87;69;4;260
2025-08-01;ITSS;????;100016;0;3;77;96;84;1;258
2025-08-01;ITSS;????;100068;0;4;80;92;86;0;258
2025-08-01;ITSS;????;100043;1;2;96;89;66;6;257
2025-08-01;ITSS;????;100077;0;2;98;74;83;1;256
2025-08-01;ITSS;????;100033;0;4;78;79;95;0;252
2025-08-01;ITSS;????;100035;0;1;74;90;79;7;250
2025-08-01;ITSS;????;100063;1;2;95;69;81;5;250
2025-08-01;ITSS;????;100066;0;2;78;70;89;5;242
2025-08-01;ITSS;????;100064;1;3;100;55;79;4;238
2025-08-01;ITSS;????;100080;0;4;59;85;84;7;235
2025-08-01;ITSS;????;100042;0;4;99;52;78;5;234
2025-08-01;ITSS;????;100065;0;4;73;78;74;9;234
2025-08-01;ITSS;????;100010;1;1;91;71;61;10;233
2025-08-01;ITSS;????;100019;0;3;99;58;68;7;232
2025-08-01;ITSS;????;100143;1;2;96;68;59;9;232
2025-08-01;ITSS;????;100012;0;2;73;65;92;1;231
2025-08-01;ITSS;????;100017;0;3;63;64;94;9;230
2025-08-01;ITSS;????;100018;0;3;51;88;84;2;225
2025-08-01;ITSS;????;100062;0;1;98;51;72;4;225
2025-08-01;ITSS;????;100069;0;2;84;83;53;5;225
2025-08-01;ITSS;????;100144;0;4;67;78;76;3;224
2025-08-01;ITSS;????;100145;0;4;84;72;66;1;223
2025-08-01;ITSS;????;100075;0;4;100;62;51;9;222
2025-08-01;ITSS;????;100148;0;3;94;74;54;0;222
2025-08-01;ITSS;????;100079;1;2;81;59;80;1;221
2025-08-01;ITSS;????;100074;0;4;71;76;62;10;219
2025-08-01;ITSS;????;100034;0;3;65;83;70;0;218
2025-08-01;ITSS;????;100060;0;3;52;76;82;7;217
2025-08-01;ITSS;????;100061;0;4;90;71;52;0;213
2025-08-01;ITSS;????;100037;0;2;73;61;73;5;212
2025-08-01;ITSS;????;100078;1;1;59;77;65;9;210
2025-08-01;ITSS;????;100036;0;2;51;76;74;8;209
2025-08-01;ITSS;????;100150;1;3;48;77;76;8;209
2025-08-01;ITSS;????;100151;1;1;89;61;53;3;206
2025-08-01;ITSS;????;100147;0;1;53;99;47;6;205
2025-08-01;ITSS;????;100067;1;2;53;50;96;4;203
2025-08-01;ITSS;????;100038;0;4;52;81;61;6;200
2025-08-01;ITSS;????;100076;0;3;79;54;66;0;199
2025-08-01;ITSS;????;100149;0;1;46;73;73;7;199
2025-08-01;ITSS;????;100039;0;4;49;65;62;7;183
2025-08-01;ITSS;????;100040;0;2;64;61;48;10;183
2025-08-01;ITSS;????;100044;1;4;62;48;61;9;180
2025-08-01;IB;??;100158;0;3;86;100;100;10;296
2025-08-01;IB;??;100027;0;1;92;100;98;3;293
2025-08-01;IB;??;100055;0;1;100;100;84;8;292
2025-08-01;IB;??;100161;0;1;90;85;95;10;280
2025-08-01;IB;??;100029;1;1;95;74;93;9;271
2025-08-01;IB;??;100164;0;3;84;94;85;2;265
2025-08-01;IB;??;100020;0;4;55;98;98;10;261
2025-08-01;IB;??;100068;0;2;80;92;86;0;258
2025-08-01;IB;??;100172;0;2;68;89;100;1;258
2025-08-01;IB;??;100077;0;1;98;74;83;1;256
2025-08-01;IB;??;100171;0;4;89;64;93;10;256
2025-08-01;IB;??;100050;0;4;74;98;80;1;253
2025-08-01;IB;??;100023;0;4;96;92;58;6;252
2025-08-01;IB;??;100049;0;3;88;59;96;9;252
2025-08-01;IB;??;100157;0;4;87;55;100;10;252
2025-08-01;IB;??;100168;1;1;72;86;90;3;251
2025-08-01;IB;??;100063;1;4;95;69;81;5;250
2025-08-01;IB;??;100059;0;1;91;72;76;10;249
2025-08-01;IB;??;100028;0;1;70;91;79;8;248
2025-08-01;IB;??;100153;0;4;89;86;68;5;248
2025-08-01;IB;??;100052;1;2;72;81;92;2;247
2025-08-01;IB;??;100051;0;4;91;92;57;5;245
2025-08-01;IB;??;100031;1;2;92;85;64;2;243
2025-08-01;IB;??;100066;0;1;78;70;89;5;242
2025-08-01;IB;??;100047;0;4;67;93;69;10;239
2025-08-01;IB;??;100064;1;2;100;55;79;4;238
2025-08-01;IB;??;100072;0;4;88;99;51;0;238
2025-08-01;IB;??;100053;0;4;79;55;100;1;235
2025-08-01;IB;??;100058;0;1;86;54;87;8;235
2025-08-01;IB;??;100080;0;1;59;85;84;7;235
2025-08-01;IB;??;100065;0;1;73;78;74;9;234
2025-08-01;IB;??;100163;0;4;74;100;53;6;233
2025-08-01;IB;??;100169;1;2;54;80;96;2;232
2025-08-01;IB;??;100056;0;4;62;99;59;10;230
2025-08-01;IB;??;100054;1;4;72;87;59;10;228
2025-08-01;IB;??;100152;0;4;59;90;74;3;226
2025-08-01;IB;??;100062;0;3;98;51;72;4;225
2025-08-01;IB;??;100069;0;3;84;83;53;5;225
2025-08-01;IB;??;100025;0;2;71;61;84;8;224
2025-08-01;IB;??;100159;0;4;85;54;74;10;223
2025-08-01;IB;??;100075;0;2;100;62;51;9;222
2025-08-01;IB;??;100173;0;3;56;84;74;8;222
2025-08-01;IB;??;100079;1;1;81;59;80;1;221
2025-08-01;IB;??;100024;0;3;58;75;82;5;220
2025-08-01;IB;??;100074;0;3;71;76;62;10;219
2025-08-01;IB;??;100170;0;4;99;55;61;4;219
2025-08-01;IB;??;100046;0;2;70;63;78;7;218
2025-08-01;IB;??;100060;0;4;52;76;82;7;217
2025-08-01;IB;??;100165;1;1;78;56;75;6;215
2025-08-01;IB;??;100030;1;3;58;98;58;0;214
2025-08-01;IB;??;100061;0;2;90;71;52;0;213
2025-08-01;IB;??;100021;0;4;100;52;55;5;212
2025-08-01;IB;??;100022;0;4;74;52;80;6;212
2025-08-01;IB;??;100057;1;4;75;78;52;7;212
2025-08-01;IB;??;100073;1;3;61;53;88;10;212
2025-08-01;IB;??;100032;0;2;83;63;54;10;210
2025-08-01;IB;??;100078;1;2;59;77;65;9;210
2025-08-01;IB;??;100045;0;2;62;62;75;8;207
2025-08-01;IB;??;100162;0;2;71;71;57;8;207
2025-08-01;IB;??;100067;1;1;53;50;96;4;203
2025-08-01;IB;??;100076;0;4;79;54;66;0;199
2025-08-01;IB;??;100167;0;3;54;73;68;2;197
2025-08-01;IB;??;100166;0;4;51;81;51;4;187
2025-08-01;IB;??;100026;0;4;48;82;49;4;183
2025-08-01;IB;??;100160;0;1;58;71;48;3;180
2025-08-01;IB;??;100156;0;1;47;64;59;8;178
2025-08-01;IB;??;100155;0;1;49;50;75;3;177
2025-08-01;IB;??;100048;0;3;49;69;50;5;173
2025-08-01;IB;??;100154;1;4;51;62;52;7;172
2025-08-01;IB;??;100174;1;1;52;60;58;0;170
2025-08-02;PM;??;100513;1;1;96;100;100;5;301
2025-08-02;PM;??;100630;0;4;100;99;95;6;300
2025-08-02;PM;??;100661;1;1;98;92;100;10;300
2025-08-02;PM;??;100521;1;3;96;100;100;1;297
2025-08-02;PM;??;100530;1;1;87;100;99;8;294
2025-08-02;PM;??;100593;1;2;99;89;100;5;293
2025-08-02;PM;??;100390;1;1;84;99;100;9;292
2025-08-02;PM;??;100399;1;4;100;88;97;6;291
2025-08-02;PM;??;100435;1;4;100;87;100;4;291
2025-08-02;PM;??;100594;1;1;88;100;100;3;291
2025-08-02;PM;??;100368;1;4;100;99;84;6;289
2025-08-02;PM;??;100354;0;4;100;83;99;6;288
2025-08-02;PM;??;100483;0;1;85;100;93;10;288
2025-08-02;PM;??;100528;1;1;100;87;96;5;288
2025-08-02;PM;??;100605;1;1;85;100;93;8;286
2025-08-02;PM;??;100443;1;2;97;90;98;0;285
2025-08-02;PM;??;100676;1;1;100;87;93;5;285
2025-08-02;PM;??;100534;1;1;89;100;93;1;283
2025-08-02;PM;??;100635;0;4;98;100;81;0;279
2025-08-02;PM;??;100729;0;4;98;79;98;4;279
2025-08-02;PM;??;100500;1;2;88;80;100;10;278
2025-08-02;PM;??;100617;0;3;100;85;85;8;278
2025-08-02;PM;??;100356;1;1;90;78;100;9;277
2025-08-02;PM;??;100702;0;3;88;92;94;3;277
2025-08-02;PM;??;100367;1;1;77;94;100;4;275
2025-08-02;PM;??;100621;0;4;87;100;78;10;275
2025-08-02;PM;??;100309;1;3;89;99;78;8;274
2025-08-02;PM;??;100321;1;4;77;94;100;3;274
2025-08-02;PM;??;100509;1;4;76;97;94;7;274
2025-08-02;PM;??;100688;1;3;87;87;94;6;274
2025-08-02;PM;??;100411;0;2;71;100;94;7;272
2025-08-02;PM;??;100556;1;1;83;86;100;3;272
2025-08-02;PM;??;100650;1;1;78;88;100;6;272
2025-08-02;PM;??;100351;1;2;94;100;72;5;271
2025-08-02;PM;??;100438;1;1;98;66;98;9;271
2025-08-02;PM;??;100482;0;1;81;100;81;9;271
2025-08-02;PM;??;100627;1;4;99;65;99;8;271
2025-08-02;PM;??;100689;0;1;87;98;82;4;271
2025-08-02;PM;??;100514;1;1;90;85;86;9;270
2025-08-02;PM;??;100695;1;1;98;73;94;5;270
2025-08-02;PM;??;100736;1;4;87;100;82;1;270
2025-08-02;PM;??;100578;1;1;100;100;63;6;269
2025-08-02;PM;??;100603;0;1;97;84;87;1;269
2025-08-02;PM;??;100626;0;3;70;100;98;1;269
2025-08-02;PM;??;100638;1;4;95;81;87;6;269
2025-08-02;PM;??;100687;0;1;92;81;93;3;269
2025-08-02;PM;??;100657;1;4;91;80;92;5;268
2025-08-02;PM;??;100680;1;4;69;100;90;8;267
2025-08-02;PM;??;100696;1;2;84;84;92;7;267
2025-08-02;PM;??;100731;0;3;100;70;89;8;267
2025-08-02;PM;??;100327;1;1;80;82;96;8;266
2025-08-02;PM;??;100427;1;4;96;94;75;1;266
2025-08-02;PM;??;100329;0;3;86;96;79;4;265
2025-08-02;PM;??;100395;1;4;95;75;91;4;265
2025-08-02;PM;??;100479;1;4;82;100;79;4;265
2025-08-02;PM;??;100527;1;1;67;99;98;1;265
2025-08-02;PM;??;100662;1;3;86;89;89;1;265
2025-08-02;PM;??;100502;1;4;99;68;89;8;264
2025-08-02;PM;??;100589;0;1;89;84;87;4;264
2025-08-02;PM;??;100646;1;4;100;70;90;4;264
2025-08-02;PM;??;100674;0;2;82;92;80;10;264
2025-08-02;PM;??;100319;1;1;75;88;100;0;263
2025-08-02;PM;??;100336;0;1;99;71;85;8;263
2025-08-02;PM;??;100402;0;1;100;82;75;6;263
2025-08-02;PM;??;100518;0;4;99;98;65;1;263
2025-08-02;PM;??;100340;0;2;64;98;100;0;262
2025-08-02;PM;??;100420;1;2;61;94;100;7;262
2025-08-02;PM;??;100529;1;2;97;70;94;1;262
2025-08-02;PM;??;100672;0;1;100;99;59;4;262
2025-08-02;PM;??;100706;0;4;85;76;98;3;262
2025-08-02;PM;??;100738;1;1;67;97;90;8;262
2025-08-02;PM;??;100406;1;1;89;95;67;10;261
2025-08-02;PM;??;100585;1;1;86;78;95;2;261
2025-08-02;PM;??;100671;0;1;89;98;65;9;261
2025-08-02;PM;??;100343;1;4;84;92;82;2;260
2025-08-02;PM;??;100345;1;1;100;73;81;6;260
2025-08-02;PM;??;100397;1;1;92;86;73;9;260
2025-08-02;PM;??;100403;1;3;72;96;82;10;260
2025-08-02;PM;??;100566;0;4;91;84;77;8;260
2025-08-02;PM;??;100636;1;1;68;93;93;6;260
2025-08-02;PM;??;100721;1;1;87;76;91;6;260
2025-08-02;PM;??;100532;1;1;87;100;63;9;259
2025-08-02;PM;??;100558;0;4;89;68;96;6;259
2025-08-02;PM;??;100580;1;3;69;100;81;9;259
2025-08-02;PM;??;100629;0;2;64;100;88;6;258
2025-08-02;PM;??;100325;1;2;73;78;100;6;257
2025-08-02;PM;??;100523;1;4;67;94;95;1;257
2025-08-02;PM;??;100628;1;3;85;66;100;6;257
2025-08-02;PM;??;100311;1;4;99;76;76;5;256
2025-08-02;PM;??;100328;1;1;79;70;100;7;256
2025-08-02;PM;??;100422;0;1;98;57;92;9;256
2025-08-02;PM;??;100425;0;4;84;92;77;3;256
2025-08-02;PM;??;100499;1;1;65;86;100;5;256
2025-08-02;PM;??;100618;1;1;91;83;73;9;256
2025-08-02;PM;??;100639;0;4;54;100;97;5;256
2025-08-02;PM;??;100640;1;4;100;50;100;6;256
2025-08-02;PM;??;100317;0;3;80;91;83;1;255
2025-08-02;PM;??;100415;0;3;76;73;100;6;255
2025-08-02;PM;??;100490;1;4;81;71;94;9;255
2025-08-02;PM;??;100586;1;1;63;85;100;7;255
2025-08-02;PM;??;100649;1;2;96;62;89;8;255
2025-08-02;PM;??;100685;1;4;82;68;99;6;255
2025-08-02;PM;??;100353;0;4;94;80;72;8;254
2025-08-02;PM;??;100524;1;2;57;97;91;9;254
2025-08-02;PM;??;100612;1;2;65;89;100;0;254
2025-08-02;PM;??;100448;1;2;100;52;93;8;253
2025-08-02;PM;??;100322;1;2;77;91;82;2;252
2025-08-02;PM;??;100426;0;4;100;71;81;0;252
2025-08-02;PM;??;100506;0;4;98;79;74;1;252
2025-08-02;PM;??;100525;1;4;88;97;58;9;252
2025-08-02;PM;??;100555;0;3;88;100;63;1;252
2025-08-02;PM;??;100714;1;1;90;65;94;3;252
2025-08-02;PM;??;100355;0;4;91;87;64;9;251
2025-08-02;PM;??;100434;1;3;68;74;100;9;251
2025-08-02;PM;??;100444;1;4;100;87;55;9;251
2025-08-02;PM;??;100324;0;3;100;55;84;10;249
2025-08-02;PM;??;100398;0;4;58;97;93;1;249
2025-08-02;PM;??;100498;0;1;73;76;95;5;249
2025-08-02;PM;??;100504;0;4;92;69;88;0;249
2025-08-02;PM;??;100652;1;1;86;54;100;9;249
2025-08-02;PM;??;100416;1;2;100;63;77;8;248
2025-08-02;PM;??;100516;1;3;96;61;91;0;248
2025-08-02;PM;??;100541;1;3;83;91;64;10;248
2025-08-02;PM;??;100572;0;1;90;79;72;7;248
2025-08-02;PM;??;100632;1;2;97;96;51;4;248
2025-08-02;PM;??;100722;1;3;91;88;62;7;248
2025-08-02;PM;??;100313;0;3;87;87;68;5;247
2025-08-02;PM;??;100323;0;1;76;100;71;0;247
2025-08-02;PM;??;100484;1;1;64;79;100;4;247
2025-08-02;PM;??;100486;0;1;100;92;54;1;247
2025-08-02;PM;??;100489;0;2;97;65;83;2;247
2025-08-02;PM;??;100690;0;3;85;89;66;7;247
2025-08-02;PM;??;100349;0;1;59;100;83;4;246
2025-08-02;PM;??;100350;0;4;73;79;85;9;246
2025-08-02;PM;??;100496;1;4;100;78;60;8;246
2025-08-02;PM;??;100678;1;4;100;60;86;0;246
2025-08-02;PM;??;100732;1;3;87;76;80;3;246
2025-08-02;PM;??;100347;1;1;89;95;58;3;245
2025-08-02;PM;??;100598;1;4;81;58;97;9;245
2025-08-02;PM;??;100620;1;2;52;90;95;8;245
2025-08-02;PM;??;100651;1;1;71;100;69;5;245
2025-08-02;PM;??;100447;1;2;86;95;57;6;244
2025-08-02;PM;??;100683;1;2;65;82;89;8;244
2025-08-02;PM;??;100734;1;4;100;56;84;4;244
2025-08-02;PM;??;100330;0;4;61;79;100;3;243
2025-08-02;PM;??;100394;1;2;81;76;79;7;243
2025-08-02;PM;??;100417;1;1;89;100;53;1;243
2025-08-02;PM;??;100431;1;2;79;57;100;7;243
2025-08-02;PM;??;100551;0;1;63;85;92;3;243
2025-08-02;PM;??;100719;0;4;100;67;73;3;243
2025-08-02;PM;??;100316;1;4;82;97;62;1;242
2025-08-02;PM;??;100423;1;1;64;69;100;9;242
2025-08-02;PM;??;100445;1;1;86;54;100;2;242
2025-08-02;PM;??;100557;1;4;82;95;59;6;242
2025-08-02;PM;??;100700;1;3;100;53;86;3;242
2025-08-02;PM;??;100705;1;4;77;92;69;4;242
2025-08-02;PM;??;100497;1;1;100;87;53;1;241
2025-08-02;PM;??;100526;0;4;70;100;63;8;241
2025-08-02;PM;??;100553;1;4;86;66;79;10;241
2025-08-02;PM;??;100619;0;2;100;54;86;1;241
2025-08-02;PM;??;100654;1;3;100;70;70;1;241
2025-08-02;PM;??;100400;1;4;57;85;93;5;240
2025-08-02;PM;??;100419;1;1;52;100;78;10;240
2025-08-02;PM;??;100430;0;1;81;97;54;8;240
2025-08-02;PM;??;100577;0;4;83;54;100;3;240
2025-08-02;PM;??;100421;0;1;71;100;58;10;239
2025-08-02;PM;??;100575;0;1;94;60;82;3;239
2025-08-02;PM;??;100576;1;1;89;80;69;1;239
2025-08-02;PM;??;100588;1;2;53;89;88;9;239
2025-08-02;PM;??;100699;1;4;97;66;68;8;239
2025-08-02;PM;??;100570;1;3;96;61;76;5;238
2025-08-02;PM;??;100625;1;1;78;100;57;3;238
2025-08-02;PM;??;100711;1;1;55;95;80;8;238
2025-08-02;PM;??;100718;1;1;76;54;100;8;238
2025-08-02;PM;??;100480;1;1;55;99;76;7;237
2025-08-02;PM;??;100565;1;1;70;65;99;3;237
2025-08-02;PM;??;100604;0;1;55;85;94;3;237
2025-08-02;PM;??;100607;1;3;92;75;63;7;237
2025-08-02;PM;??;100615;1;3;70;100;65;2;237
2025-08-02;PM;??;100716;0;4;90;50;93;4;237
2025-08-02;PM;??;100335;1;1;67;100;60;9;236
2025-08-02;PM;??;100424;1;4;52;87;92;5;236
2025-08-02;PM;??;100492;1;1;72;87;73;4;236
2025-08-02;PM;??;100579;0;2;71;86;76;3;236
2025-08-02;PM;??;100614;0;4;95;54;85;2;236
2025-08-02;PM;??;100669;0;1;98;61;75;2;236
2025-08-02;PM;??;100407;0;1;76;55;97;7;235
2025-08-02;PM;??;100412;0;4;77;98;58;2;235
2025-08-02;PM;??;100596;1;2;86;66;73;10;235
2025-08-02;PM;??;100610;0;4;92;79;54;10;235
2025-08-02;PM;??;100332;1;4;69;87;74;4;234
2025-08-02;PM;??;100393;0;4;70;68;94;2;234
